Authors,Author(s) ID,Year,Source title,Link,EID
"Acharya R., Pujari P.K.","7102984182;6603910140;",2019,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040555427&doi=10.1016%2fj.forc.2018.01.002&partnerID=40&md5=fddd8b9dc19a83d9a8656772cbce4e83",2-s2.0-85040555427
"Merli D., Brandone A., Amadasi A., Cattaneo C., Profumo A.","8368483400;6508288785;53876776000;55157912300;7003364620;",2016,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968586458&doi=10.1007%2fs00414-016-1375-7&partnerID=40&md5=8b6aad827fa386eb6a9cf5d01d52ff14",2-s2.0-84968586458
"Aksoy C., Akman Y., Ergun Z.O., Uzek U., Aydin F.","55965836700;55966138300;55965973900;6504143483;24470946100;",2013,"Atomic Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890319426&partnerID=40&md5=cba222126e945a0e1040de19afb2b288",2-s2.0-84890319426
"Lucena M.A.M., De Sá G.F., Rodrigues M.O., Alves S., Talhavini M., Weber I.T.","7005609500;7004281939;10144730100;35516899500;6602405849;7102280478;",2013,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872531279&doi=10.1039%2fc2ay25535a&partnerID=40&md5=63c73a6b8eb5afd87388690831549af4",2-s2.0-84872531279
"Abrego Z., Ugarte A., Unceta N., Fernández-Isla A., Goicolea M.A., Barrio R.J.","55062298400;16417974800;6507899948;55062298500;6602249008;7006546783;",2012,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857859396&doi=10.1021%2fac203155r&partnerID=40&md5=f53d893e1b6aa9e9ec7cc424ed1e5c91",2-s2.0-84857859396
"Erden S., Durmus Z., Kiliç E.","10141981800;56254335600;7006065730;",2011,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79961062181&doi=10.1002%2felan.201000612&partnerID=40&md5=e2f7b17be59a339fb98582c13b7be398",2-s2.0-79961062181
"Gibelli D., Brandone A., Andreola S., Porta D., Giudici E., Grandi M.A., Cattaneo C.","26532520200;6508288785;57198259689;23051551700;57207635027;7005139787;55157912300;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954317785&doi=10.1111%2fj.1556-4029.2010.01378.x&partnerID=40&md5=00e896d5468cb6a6a01d8ac31307c71f",2-s2.0-77954317785
"De Donato A., Gutz I.G.R.","6505788491;7003646990;",2005,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444433491&doi=10.1002%2felan.200303048&partnerID=40&md5=aa44ac383403f05e83f5ef823768ce75",2-s2.0-20444433491
"Tocaia Dos Reis E.L., De Souza Sarkis J.E., Rodrigues C., Neto O.N., Viebig S.","11438885700;7102676503;7202508230;14062378200;6504318271;",2004,"Quimica Nova","https://www.scopus.com/inward/record.uri?eid=2-s2.0-30744454607&partnerID=40&md5=560b6214dab09c8c771babbb3313f590",2-s2.0-30744454607
"Reis E.L.T., Sarkis J.E.S., Neto O.N., Rodrigues C., Kakazu M.H., Viebig S.","36771105500;7102676503;14062378200;7202508230;6603290570;6504318271;",2003,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242610969&partnerID=40&md5=a873bdfef16599a5d8f36bcc83143da4",2-s2.0-0242610969
