Authors,Author(s) ID,Year,Source title,Link,EID
"Tomczyk J., Myszka A., Ostrowska A., Sulgostowska Z., Palczewski P.","20436449000;37049228000;55845131700;14066752700;55920071900;",2019,"International Journal of Osteoarchaeology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062351615&doi=10.1002%2foa.2746&partnerID=40&md5=678e10ddf54bb5d439282cb7bfcc1dbb",2-s2.0-85062351615
"Carroll E.L., Smith M.","57201466040;55573861600;",2018,"Journal of Archaeological Science: Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044933834&doi=10.1016%2fj.jasrep.2018.02.001&partnerID=40&md5=61d51ba8bc54dac03c2c96f5fcbe21cc",2-s2.0-85044933834
"Felsmann M.Z., Gogulski M.","6603111327;57028455800;",2018,"Medycyna Weterynaryjna","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049595738&doi=10.21521%2fmw.6014&partnerID=40&md5=c7d7b09ed2a0a380e00e5e4965820374",2-s2.0-85049595738
"Alunni V., Nogueira L., Quatrehomme G.","8734186500;56708221700;7003553882;",2018,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023179729&doi=10.1007%2fs00414-017-1649-8&partnerID=40&md5=e1fac5a8627e9e86ca8580c807f22312",2-s2.0-85023179729
"Macoveciuc I., Márquez-Grant N., Horsfall I., Zioupos P.","57193933240;37093370600;6603047664;7003798310;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017563694&doi=10.1016%2fj.forsciint.2017.03.014&partnerID=40&md5=615b8518fe3abdd37193538127e3d0f9",2-s2.0-85017563694
"Waltenberger L., Schutkowski H.","57192836119;6701906311;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008352628&doi=10.1016%2fj.forsciint.2016.12.018&partnerID=40&md5=937b0de02af7688e8f94b53a7c558091",2-s2.0-85008352628
"Smijs T., Galli F., van Asten A.","6603214429;57191898227;56099430100;",2016,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006378380&doi=10.1016%2fj.forc.2016.10.005&partnerID=40&md5=c961a79733106eafa4fe64c35e7ccc08",2-s2.0-85006378380
"Giraudo C., Fais P., Pelletti G., Viero A., Miotto D., Boscolo-Berto R., Viel G., Montisci M., Cecchetto G., Ferrara S.D.","36645827200;36552190300;57035455200;55613229200;7007013799;27267581100;25226336000;6603171719;7005539247;7103237527;",2016,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975260983&doi=10.1007%2fs00414-016-1403-7&partnerID=40&md5=468231debc6308175da5e2886c608710",2-s2.0-84975260983
"Collini F., Amadasi A., Mazzucchi A., Porta D., Regazzola V.L., Garofalo P., Di Blasio A., Cattaneo C.","56373263900;53876776000;23486083300;23051551700;55661339600;56769319200;56769311700;55157912300;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941173233&doi=10.1111%2f1556-4029.12794&partnerID=40&md5=aafa08de2489c5722d2b6427e5b9a4eb",2-s2.0-84941173233
"Imaizumi K., Taniguchi K., Ogawa Y.","16166278400;55780910900;35305946000;",2014,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902548962&doi=10.1007%2fs00414-014-0988-y&partnerID=40&md5=ce40f013b1306ba1ce2ee2b199f279e6",2-s2.0-84902548962
"Porta D., Poppa P., Regazzola V., Gibelli D., Schillaci D.R., Amadasi A., Magli F., Cattaneo C.","23051551700;22836584100;55661339600;26532520200;55823346800;53876776000;55660942400;55157912300;",2013,"American Journal of Forensic Medicine and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883267625&doi=10.1097%2fPAF.0b013e318288759a&partnerID=40&md5=b16792f17285bae6394beaa35644ac02",2-s2.0-84883267625
"Amadasi A., Merli D., Brandone A., Poppa P., Gibelli D., Cattaneo C.","53876776000;8368483400;6508288785;22836584100;26532520200;55157912300;",2013,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880170690&doi=10.1111%2f1556-4029.12149&partnerID=40&md5=313c01fbb84733b6db5e2f35a4bca091",2-s2.0-84880170690
"Fais P., Giraudo C., Boscolo-Berto R., Amagliani A., Miotto D., Feltrin G., Viel G., Ferrara S.D., Cecchetto G.","36552190300;36645827200;27267581100;35335933300;7007013799;7005398589;25226336000;7103237527;7005539247;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879505107&doi=10.1007%2fs00414-012-0775-6&partnerID=40&md5=790de8c5eab784f8d4b67a7e28bfff3e",2-s2.0-84879505107
"Pechníková M., Porta D., Mazzarelli D., Rizzi A., Drozdová E., Gibelli D., Cattaneo C.","44761538900;23051551700;54893139800;56949049800;15739584200;26532520200;55157912300;",2012,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870299242&doi=10.1016%2fj.forsciint.2012.08.007&partnerID=40&md5=97b6d4279f336c3d19a1c23e4a2a4ac7",2-s2.0-84870299242
