Authors,Author(s) ID,Year,Source title,Link,EID
"Karahacane D.S., Dahmani A., Khimeche K.","57209214903;6701410618;12799558100;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066880100&doi=10.1016%2fj.forsciint.2019.05.022&partnerID=40&md5=f6788abef4641b9b51036f86e3d272f5",2-s2.0-85066880100
"Goudsmits E., Blakey L.S., Chana K., Sharples G.P., Birkett J.W.","56926734200;57200181669;35809803800;7003677879;7004014784;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064897555&doi=10.1016%2fj.forsciint.2019.03.049&partnerID=40&md5=5df6475ce883f624b8afe58357ca6870",2-s2.0-85064897555
"Manganelli M., Weyermann C., Gassner A.-L.","57203804710;23978745200;24764836500;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062731246&doi=10.1016%2fj.forsciint.2019.02.050&partnerID=40&md5=a8e25482c42f307e44f4d7ccdfc19313",2-s2.0-85062731246
"Mistek E., Fikiet M.A., Khandasammy S.R., Lednev I.K.","56730868900;57200879408;57200881474;7004549899;",2019,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058070129&doi=10.1021%2facs.analchem.8b04704&partnerID=40&md5=0a5b18ba0f6eed40f911fa3dc212a4aa",2-s2.0-85058070129
"Gassner A.-L., Manganelli M., Werner D., Rhumorbarbe D., Maitre M., Beavis A., Roux C.P., Weyermann C.","24764836500;57203804710;57199326341;57163757800;57192155063;7007045269;7202017940;23978745200;",2019,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053017625&doi=10.1016%2fj.scijus.2018.08.007&partnerID=40&md5=74855b211ba344dc2ab33ea75673d9f3",2-s2.0-85053017625
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Álvarez Á., Yáñez J., Contreras D., Saavedra R., Sáez P., Amarasiriwardena D.","57196151489;10144457000;7006727169;55760909900;54780700600;55394350000;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032009497&doi=10.1016%2fj.forsciint.2017.09.018&partnerID=40&md5=883465e744795b18981eee4dca206471",2-s2.0-85032009497
"Fedick P.W., Bain R.M.","55855088100;56452606200;",2017,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021396000&doi=10.1016%2fj.forc.2017.06.005&partnerID=40&md5=42e13ffcae400e33748a1e9f2d8ac1d4",2-s2.0-85021396000
"Taudte R.V., Roux C., Beavis A.","55907909000;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000578295&doi=10.1016%2fj.forsciint.2016.11.027&partnerID=40&md5=7acd51d65604c7aaab064b03b725e43c",2-s2.0-85000578295
