Authors,Author(s) ID,Year,Source title,Link,EID
"Pircher R., Glardon M., Perdekamp M.G., Pollak S., Geisenberger D.","55512216400;35603106000;57206757328;7103341767;55660370900;",2019,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057972860&doi=10.1007%2fs00414-018-1978-2&partnerID=40&md5=0c97428ec968d9e94245f4bc231ecd15",2-s2.0-85057972860
"Pircher R., Geisenberger D., Große Perdekamp M., Neukamm M., Pollak S., Schmidt U., Thierauf-Emberger A.","55512216400;55660370900;57050645100;55258930700;7103341767;24468984300;56290721500;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009905254&doi=10.1007%2fs00414-017-1539-0&partnerID=40&md5=33d9f1140c7fc2433eb12874e12c945c",2-s2.0-85009905254
"Giraudo C., Fais P., Pelletti G., Viero A., Miotto D., Boscolo-Berto R., Viel G., Montisci M., Cecchetto G., Ferrara S.D.","36645827200;36552190300;57035455200;55613229200;7007013799;27267581100;25226336000;6603171719;7005539247;7103237527;",2016,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975260983&doi=10.1007%2fs00414-016-1403-7&partnerID=40&md5=468231debc6308175da5e2886c608710",2-s2.0-84975260983
"Clark K.R.","56285636500;",2016,"Radiologic Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978386222&partnerID=40&md5=dfe927fd000780ef8528f683fa3c04aa",2-s2.0-84978386222
"Kramer L., Nadjem H., Glardon M., Kneubuehl B.P., Pollak S., Große Perdekamp M., Pircher R.","56501402200;6701595222;35603106000;6603616065;7103341767;57050645100;55512216400;",2016,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945294640&doi=10.1007%2fs00414-015-1281-4&partnerID=40&md5=575c5be93f800ee847f1679d32a03467",2-s2.0-84945294640
"Schyma C., Lux C., Madea B., Courts C.","7003395370;56050546200;7102211257;16229409800;",2015,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940448353&doi=10.1007%2fs00414-015-1151-0&partnerID=40&md5=438d8fea0afc96339206b18e0110a572",2-s2.0-84940448353
"Viero A., Giraudo C., Cecchetto G., Muscovich C., Favretto D., Puglisi M., Fais P., Viel G.","55613229200;36645827200;7005539247;57195453199;55394813400;57195452210;36552190300;25226336000;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027950723&doi=10.1016%2fj.forsciint.2014.08.001&partnerID=40&md5=c37a7aba0944b28c71ee9a3de91e759f",2-s2.0-85027950723
"Straka L., Novomesky F., Stuller F., Janik M., Krajcovic J., Hejna P.","24077701900;6701729638;6506482725;55543552700;36729608200;25121104500;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876482573&doi=10.1016%2fj.forsciint.2013.02.016&partnerID=40&md5=08ed75b943568a4cb627b33a46b3012f",2-s2.0-84876482573
"Fais P., Giraudo C., Boscolo-Berto R., Amagliani A., Miotto D., Feltrin G., Viel G., Ferrara S.D., Cecchetto G.","36552190300;36645827200;27267581100;35335933300;7007013799;7005398589;25226336000;7103237527;7005539247;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879505107&doi=10.1007%2fs00414-012-0775-6&partnerID=40&md5=790de8c5eab784f8d4b67a7e28bfff3e",2-s2.0-84879505107
"Cecchetto G., Amagliani A., Giraudo C., Fais P., Cavarzeran F., Montisci M., Feltrin G., Viel G., Ferrara S.D.","7005539247;35335933300;36645827200;36552190300;6506115974;6603171719;7005398589;25226336000;7103237527;",2012,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863726081&doi=10.1007%2fs00414-011-0648-4&partnerID=40&md5=109879032d77644ca421dc82fcb45962",2-s2.0-84863726081
"Hejna P., Šafr M., Zátopková L.","25121104500;30067927000;30068011300;",2012,"Journal of Forensic and Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955162727&doi=10.1016%2fj.jflm.2011.06.017&partnerID=40&md5=ac247fa0f994ff0e11af27de5bd97559",2-s2.0-82955162727
"Kaliszan M., Karnecki K., Akçan R., Jankowski Z.","6505979952;37665314200;55897980600;6701663419;",2011,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052340632&doi=10.1007%2fs00414-011-0583-4&partnerID=40&md5=d547809dcfe45c674da57100af078da4",2-s2.0-80052340632
