Authors,Author(s) ID,Year,Source title,Link,EID
"Lehmann E.L., Arruda M.A.Z.","7102008829;35497272700;",2019,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061660097&doi=10.1016%2fj.aca.2019.02.003&partnerID=40&md5=1e8bff9282e8dd6136d8bc486bc929d7",2-s2.0-85061660097
"González-Méndez R., Mayhew C.A.","55939326500;7006256710;",2019,"Journal of the American Society for Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064190535&doi=10.1007%2fs13361-018-02130-1&partnerID=40&md5=041a46c890850d7bbf958f0c6b2265ba",2-s2.0-85064190535
"Taudte R.V., Roux C., Bishop D.P., Fouracre C., Beavis A.","55907909000;7202017940;7401913655;57209474604;7007045269;",2019,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067872853&doi=10.1080%2f00450618.2019.1629019&partnerID=40&md5=3238694972ffe36ad33f9f8216631fbb",2-s2.0-85067872853
"Maitre M., Horder M., Kirkbride K.P., Gassner A.-L., Weyermann C., Roux C., Beavis A.","57192155063;57113201600;56337473100;24764836500;23978745200;7202017940;7007045269;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786512&doi=10.1016%2fj.forsciint.2018.08.036&partnerID=40&md5=054cbf1d9c1e01f091bc8610a375cf17",2-s2.0-85053786512
"Lauzon N., Chaurand P.","56638089700;6701727846;",2018,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050761276&doi=10.1039%2fc8an00688a&partnerID=40&md5=8b8c700d26c30dded42c7c18f5956cc6",2-s2.0-85050761276
"Coffinier Y., Boukherroub R.","14036983700;8544985800;",2018,"Handbook of Porous Silicon: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053974739&doi=10.1007%2f978-3-319-71381-6_88&partnerID=40&md5=99d2417cba9cb42fea16f7182870aaf0",2-s2.0-85053974739
"Forbes T.P., Sisco E.","22955635800;55761521300;",2018,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046290461&doi=10.1039%2fc7an02066j&partnerID=40&md5=e6216d5d525fcc6b8ad97002734d646e",2-s2.0-85046290461
"Fedick P.W., Bain R.M.","55855088100;56452606200;",2017,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021396000&doi=10.1016%2fj.forc.2017.06.005&partnerID=40&md5=42e13ffcae400e33748a1e9f2d8ac1d4",2-s2.0-85021396000
"Hofstetter C., Maitre M., Beavis A., Roux C.P., Weyermann C., Gassner A.-L.","57194699623;57192155063;7007045269;7202017940;23978745200;24764836500;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021701602&doi=10.1016%2fj.forsciint.2017.06.013&partnerID=40&md5=6228f33bb426e951f7a721a666177d41",2-s2.0-85021701602
"Lauzon N., Dufresne M., Beaudoin A., Chaurand P.","56638089700;55632282900;7102113395;6701727846;",2017,"Journal of Mass Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021132831&doi=10.1002%2fjms.3938&partnerID=40&md5=a63643765229bbea29262775ad06cb08",2-s2.0-85021132831
