Authors,Author(s) ID,Year,Source title,Link,EID
"Langstraat K., Knijnenberg A., Edelman G., Van De Merwe L., Van Loon A., Dik J., Van Asten A.","57196455590;15044809900;26435111000;57194049575;56343395700;12794982000;56099430100;",2017,"Scientific Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033385813&doi=10.1038%2fs41598-017-15468-5&partnerID=40&md5=255f4473f441268397bfa4c2cd30f1f3",2-s2.0-85033385813
"Aliste M., Chávez L.G.","56104447400;57102993900;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957573824&doi=10.1016%2fj.forsciint.2016.01.034&partnerID=40&md5=006060229b4eabbf430d858208313732",2-s2.0-84957573824
"Janssen M., Stamouli A., Knijnenberg A.","56519154200;6602670587;15044809900;",2015,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962651920&doi=10.1117%2f12.2197028&partnerID=40&md5=966aa31e02181aa557006ea23e592d80",2-s2.0-84962651920
"Pickler A., Alessio R., Mota C.L., Mantuano A., Nogueira L.P., Salata C., Almeida A.P., Sena G., Braz D., de Almeida C.E.V., Barroso R.C.","55253288700;55812996700;36651551900;55253569000;35812473400;35090538900;55822574200;56136547700;15745065100;56819248700;6701578364;",2015,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931955664&doi=10.1002%2fxrs.2625&partnerID=40&md5=c436cbdbb55dfcfae873bdab48cf8279",2-s2.0-84931955664
"Knijnenberg A., Stamouli A., Janssen M.","15044809900;6602670587;56519154200;",2014,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923066193&doi=10.1117%2f12.2066992&partnerID=40&md5=a56b8586b248492b1878fea1ee78eb31",2-s2.0-84923066193
"Seltenhammer M.H., Fitzl C., Wieser I., Binder R., Paula P., Risser D.U.","6506953705;35310281000;56346084500;56346215000;54584060700;7003632131;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906842350&doi=10.1111%2f1556-4029.12530&partnerID=40&md5=456297b4f58f2bac22cd76be890f7948",2-s2.0-84906842350
"Turillazzi E., Di Peri G.P., Nieddu A., Bello S., Monaci F., Neri M., Pomara C., Rabozzi R., Riezzo I., Fineschi V.","54937623900;55760202700;6602737596;35783887600;6601929852;8314105000;8339471800;56346695000;6507688636;7003380926;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878785679&doi=10.1016%2fj.forsciint.2013.04.006&partnerID=40&md5=badabc4eeda5aba0c633d36c7a6740fd",2-s2.0-84878785679
"Christopher M.E., Warmenhoeven J.-W., Romolo F.S., Donghi M., Webb R.P., Jeynes C., Ward N.I., Kirkby K.J., Bailey M.J.","54782309500;56123957600;6508292376;55776762800;7403006881;7005965730;16192268900;8683196800;26640197300;",2013,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880445433&doi=10.1039%2fc3an00597f&partnerID=40&md5=7abbbcfdfa07798066e1d73d7b081112",2-s2.0-84880445433
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Su H.-F., Liu C., Hu S.-L., Wang S.-C., Sun L.-M., Huang W., Zhang X.-T., Li S.-L.","55568124800;56937576100;23985423300;37162529900;55492964000;55630963400;37094277100;55413505100;",2013,"Journal of Forensic Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875358420&doi=10.3969%2fj.issn.1004-5619.2013.01.012&partnerID=40&md5=adc2df63d1a84b4bf910232890e9b5d5",2-s2.0-84875358420
