Authors,Author(s) ID,Year,Source title,Link,EID
"Berger J., Upton C., Springer E.","57201698986;57201696885;57201701954;",2019,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045842795&doi=10.1111%2f1556-4029.13802&partnerID=40&md5=479299e828d3cb60a4a4d5bd20714cd3",2-s2.0-85045842795
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Arouca A.M., Lucena M.A.M., Rossiter R.J., Talhavini M., Weber I.T.","55171878200;7005609500;57197704853;6602405849;7102280478;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034049932&doi=10.1016%2fj.forsciint.2017.09.022&partnerID=40&md5=2d36bf7fdda35cb457cfec2bb0e1c8d6",2-s2.0-85034049932
"Taudte R.V., Roux C., Beavis A.","55907909000;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000578295&doi=10.1016%2fj.forsciint.2016.11.027&partnerID=40&md5=7acd51d65604c7aaab064b03b725e43c",2-s2.0-85000578295
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Weiss R., Giverts P., Bokobza L., Volkov N., Vinokurov A.","57192196195;6504185253;55910903700;8907676500;7006603191;",2016,"AFTE Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031915120&partnerID=40&md5=f41b60ff33ffca9493ea88623363a8e5",2-s2.0-85031915120
"Giraudo C., Fais P., Pelletti G., Viero A., Miotto D., Boscolo-Berto R., Viel G., Montisci M., Cecchetto G., Ferrara S.D.","36645827200;36552190300;57035455200;55613229200;7007013799;27267581100;25226336000;6603171719;7005539247;7103237527;",2016,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975260983&doi=10.1007%2fs00414-016-1403-7&partnerID=40&md5=468231debc6308175da5e2886c608710",2-s2.0-84975260983
"Siso R., Bokobza L., Hazan-Eitan Z., Gronspan A., Schecter B.","55037291200;55910903700;6506121516;56401097300;6508313917;",2016,"AFTE Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021174993&partnerID=40&md5=e8093ca6b9c770a992154e8413ae4470",2-s2.0-85021174993
"Polovková J., Šimonič M., Szegényi I.","12143717800;57189092736;57189091141;",2015,"Egyptian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965177329&doi=10.1016%2fj.ejfs.2014.09.003&partnerID=40&md5=c3c17d179568ca5319044ddb71a6e45e",2-s2.0-84965177329
"Liu D., Nikoo M., Boran G., Zhou P., Regenstein J.M.","13905246500;36161373700;24528456400;56391635600;6701472172;",2015,"Annual Review of Food Science and Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928492810&doi=10.1146%2fannurev-food-031414-111800&partnerID=40&md5=725e1e08349eb3adac45b48eef973f3a",2-s2.0-84928492810
