Authors,Author(s) ID,Year,Source title,Link,EID
"Bolton-King R.S.","55260938400;",2017,"AFTE Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027703869&partnerID=40&md5=37848d814eebd0a33df892db8aeb5bd7",2-s2.0-85027703869
"Roe E.","7006209487;",2016,"Policy Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978823902&doi=10.1007%2fs11077-016-9258-9&partnerID=40&md5=c8c43de41d0e1c7eb15cc8ea14d5bfea",2-s2.0-84978823902
"Bolton-King R.S.","55260938400;",2016,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960080988&doi=10.1016%2fj.scijus.2015.11.002&partnerID=40&md5=baf0991b389130081b49d77ae55b9e1c",2-s2.0-84960080988
"Adam A.","7202047333;",2016,"A History of Forensic Science: British Beginnings in the Twentieth Century","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956724057&doi=10.4324%2f9780203726013&partnerID=40&md5=599c7bf885cc8e7825b20127053eb85a",2-s2.0-84956724057
"Bacon S.R., Ojeda J.J., Downham R., Sears V.G., Jones B.J.","55909346900;54970776000;36061554400;7004147747;7404958085;",2013,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886753022&doi=10.1111%2f1556-4029.12206&partnerID=40&md5=6558c94feaf216e9528a71d501472ad9",2-s2.0-84886753022
"Page M.","36458830400;",2013,"Forensic Testimony: Science, Law and Expert Evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940013845&doi=10.1016%2fB978-0-12-397005-3.00002-5&partnerID=40&md5=2116c645ec3aea81bc739c292be6cbd9",2-s2.0-84940013845
"Salecl R.","16449808600;",2013,"Savoirs et Clinique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879086962&doi=10.3917%2fsc.016.0179&partnerID=40&md5=a4ec037aff7d8a175b25464f8d6cb0df",2-s2.0-84879086962
"Bryant V.M.","6603811829;",2013,"Encyclopedia of Quaternary Science: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893285740&doi=10.1016%2fB978-0-444-53643-3.00363-0&partnerID=40&md5=b40d361bf8a0525d6122212bdfe07e6c",2-s2.0-84893285740
"Page M., Taylor J., Blenkin M.","36458830400;7405403551;37070328100;",2012,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857507229&doi=10.1016%2fj.forsciint.2011.08.023&partnerID=40&md5=a89769a46991018596150b7e29541f9d",2-s2.0-84857507229
"Caudill D.S.","7003777067;",2011,"Stories About Science in Law: Literary and Historical Images of Acquired Expertise","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899271440&partnerID=40&md5=2251759ea0d5502019853a58e4eb5a48",2-s2.0-84899271440
"Miller L.","7404987206;",2009,"International Journal of Emergency Mental Health","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450209570&partnerID=40&md5=576bb5da3075cf6373c3fe02bdb8323a",2-s2.0-70450209570
"Koppl R.G., Kurzban R., Kobilinsky L.","6603336171;6602838403;7004542028;",2008,"Episteme","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010633354&doi=10.3366%2fE1742360008000294&partnerID=40&md5=b6b019296e0f513e19927f186e77816f",2-s2.0-85010633354
