Authors,Author(s) ID,Year,Source title,Link,EID
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Prahlow J.A.","7006170266;",2015,"Encyclopedia of Forensic and Legal Medicine: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015633361&doi=10.1016%2fB978-0-12-800034-2.00222-6&partnerID=40&md5=5b3be9d4bc4f1bf66d1302b775093e82",2-s2.0-85015633361
"Leestma J.E., Kirkpatrick J.B.","36798209800;57205759426;",2014,"Forensic Neuropathology: Third Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022166119&doi=10.1201%2fb16882&partnerID=40&md5=85c560264abe9467a142c94331b9fe24",2-s2.0-85022166119
"Turillazzi E., Di Peri G.P., Nieddu A., Bello S., Monaci F., Neri M., Pomara C., Rabozzi R., Riezzo I., Fineschi V.","54937623900;55760202700;6602737596;35783887600;6601929852;8314105000;8339471800;56346695000;6507688636;7003380926;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878785679&doi=10.1016%2fj.forsciint.2013.04.006&partnerID=40&md5=badabc4eeda5aba0c633d36c7a6740fd",2-s2.0-84878785679
"Amadasi A., Merli D., Brandone A., Poppa P., Gibelli D., Cattaneo C.","53876776000;8368483400;6508288785;22836584100;26532520200;55157912300;",2013,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880170690&doi=10.1111%2f1556-4029.12149&partnerID=40&md5=313c01fbb84733b6db5e2f35a4bca091",2-s2.0-84880170690
"Arpak B.B., Erkol Z., Buken B., Erzengin Ö.U.","40260988700;8523160000;22833894000;14064606000;",2013,"Turkiye Klinikleri Journal of Medical Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879129851&doi=10.5336%2fmedsci.2012-31164&partnerID=40&md5=354b4d8b8ad17e834ebaadfe47ebc17c",2-s2.0-84879129851
"Prahlow J.","7006170266;",2010,"Forensic Pathology for Police, Death Investigators, Attorneys, and Forensic Scientists","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891463563&doi=10.1007%2f978-1-59745-404-9&partnerID=40&md5=ab9250f659756223e545483d7922bbea",2-s2.0-84891463563
"Takahashi M., Kinoshita H., Nishiguchi M., Nishio H.","12244547700;35366517000;7005355601;7102973640;",2010,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76849095306&doi=10.1016%2fj.legalmed.2009.12.003&partnerID=40&md5=fb68815a2a4c1e4cdb7d885d12d247b7",2-s2.0-76849095306
"Silva M.J., Cortez J., Pasquini C., Honorato R.S., Paim A.P.S., Pimentel M.F.","25624647400;16444062300;35507950000;6701318298;16245616000;7006799228;",2009,"Journal of the Brazilian Chemical Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76349101188&doi=10.1590%2fS0103-50532009001000017&partnerID=40&md5=11d80f739a3c762ee41f5330fe7bbc9f",2-s2.0-76349101188
"Charlton B., Fisher A.S., Goodall P.S., Hinds M.W., Lancaster S., Shore S.","15077836100;56447781800;9274266500;7102130954;15132451300;25824450400;",2008,"Journal of Analytical Atomic Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57249114498&doi=10.1039%2fb817437g&partnerID=40&md5=ab8825bf9554cdbaa067ddb27706d5b3",2-s2.0-57249114498
