Authors,Author(s) ID,Year,Source title,Link,EID
"Honsberger H., Rhumorbarbe D., Werner D., Riva F., Glardon M., Gallusser A., Delémont O.","57201355724;57163757800;57199326341;56800240700;35603106000;6701802819;16052038000;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044466310&doi=10.1016%2fj.forsciint.2018.03.026&partnerID=40&md5=24596cc5e3297ea73a045f119a63624c",2-s2.0-85044466310
"Knapp J., Lawton E., Weber A., Goudeau J., Farrell L.","57201998036;57202013410;57202019131;55916599800;57202022008;",2018,"AFTE Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046756252&partnerID=40&md5=295482c45a1706a1353cdfbe375e0888",2-s2.0-85046756252
"Hofer R., Graf S., Christen S.","7102519501;57193251552;57193237090;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012010001&doi=10.1016%2fj.forsciint.2017.01.019&partnerID=40&md5=2fd5194f3b9c0282c4d68933decac656",2-s2.0-85012010001
"Amadasi A., Merli D., Brandone A., Cattaneo C.","53876776000;8368483400;6508288785;55157912300;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891825355&doi=10.1111%2f1556-4029.12300&partnerID=40&md5=238ab12c3719448c0176ee6851cadb30",2-s2.0-84891825355
"López-López M., García-Ruiz C.","36614422500;35271820400;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898684271&doi=10.1016%2fj.forsciint.2014.03.023&partnerID=40&md5=d91db477c383044b5af8b1b664ad4703",2-s2.0-84898684271
"Houck M.M.","7006244647;",2012,"Encyclopedia of Forensic Sciences: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043271070&doi=10.1016%2fB978-0-12-382165-2.00269-5&partnerID=40&md5=f751b89bdbf7b3ea1ae50f9c68cb247b",2-s2.0-85043271070
"Rowe W.F.","24455160900;",2012,"Encyclopedia of Forensic Sciences: Second Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043234646&doi=10.1016%2fB978-0-12-382165-2.00270-1&partnerID=40&md5=5c1e67c212578b4e875eaedb87cf739e",2-s2.0-85043234646
"Haag M.G., Haag L.C.","55917129000;16202326200;",2011,"Shooting Incident Reconstruction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013736540&doi=10.1016%2fC2009-0-63982-9&partnerID=40&md5=3e7f71d43bcbfa0cd06717afa63b7e02",2-s2.0-85013736540
"Lepik D., Vassiljev V.","8524146500;6602994900;",2010,"Journal of Forensic and Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149361841&doi=10.1016%2fj.jflm.2010.08.005&partnerID=40&md5=09b70a3482a60cc8bff96a63cddaf4ff",2-s2.0-78149361841
"Lepik D., Vasiliev V., Reisenbuk H., Põldsam U.","8524146500;8524146400;23983650600;23983226600;",2008,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41049086550&doi=10.1016%2fj.forsciint.2007.09.016&partnerID=40&md5=889894881fa0d880707f8dddf6a91cec",2-s2.0-41049086550
"Gagliano-Candela R., Colucci A.P., Napoli S.","6701785559;57196799474;6603612827;",2008,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41149104549&doi=10.1111%2fj.1556-4029.2008.00668.x&partnerID=40&md5=2c710e516335870d3298669926431013",2-s2.0-41149104549
"Lepik D., Vasiliev V.","8524146500;8524146400;",2005,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444376236&doi=10.1016%2fj.forsciint.2004.06.030&partnerID=40&md5=b5a089b4134639084268d453fb7cd4eb",2-s2.0-20444376236
"Plattner T., Kneubuehl B., Thali M., Zollinger U.","6603258775;6603616065;7005096122;7004337868;",2003,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345293360&doi=10.1016%2fj.forsciint.2003.08.011&partnerID=40&md5=9b26621035d454c52d74cd935c5d676a",2-s2.0-0345293360
"Prahlow J.A., Allen S.B., Spinder T., Poole R.A.","7006170266;26650499800;6602219623;7102334900;",2003,"American Journal of Forensic Medicine and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041317064&doi=10.1097%2f01.paf.0000083361.31429.60&partnerID=40&md5=cda30bad8968014e5f21a42d6c978dbf",2-s2.0-0041317064
"Emonet F.","35367851200;",1999,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032782056&partnerID=40&md5=fc033d99342a8e536a4e0fdcdbafc270",2-s2.0-0032782056
"Emonet F., Bonfanti M., Gallusser A.","35367851200;7003446206;6701802819;",1999,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025344354&doi=10.1080%2f00085030.1999.10757127&partnerID=40&md5=a1e4daf367a92c8509fea086743c0a85",2-s2.0-85025344354
"Capannesi G., Ciavola C., Sedda A.F.","6603000268;15730155700;6602782902;",1993,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027495409&doi=10.1016%2f0379-0738%2893%2990216-W&partnerID=40&md5=9061deb6b4d848791925d4678d5cc895",2-s2.0-0027495409
"Zumwalt R.E., Hirsch C.S.","7005027142;7101825352;",1987,"American Journal of Emergency Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023236980&doi=10.1016%2f0735-6757%2887%2990092-1&partnerID=40&md5=026b62467630c91280327d13cda58d81",2-s2.0-0023236980
