Authors,Author(s) ID,Year,Source title,Link,EID
"Blakey L., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2019,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068916947&doi=10.1111%2f1556-4029.14126&partnerID=40&md5=14ea9e95675b60e96c84aeb04a18bc8d",2-s2.0-85068916947
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Arouca A.M., Lucena M.A.M., Rossiter R.J., Talhavini M., Weber I.T.","55171878200;7005609500;57197704853;6602405849;7102280478;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034049932&doi=10.1016%2fj.forsciint.2017.09.022&partnerID=40&md5=2d36bf7fdda35cb457cfec2bb0e1c8d6",2-s2.0-85034049932
"Hofer R., Wyss P.","7102519501;57194711256;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021772746&doi=10.1016%2fj.forsciint.2017.06.022&partnerID=40&md5=4974c23f3d0f10083e5735baafd2649f",2-s2.0-85021772746
"Hinrichs R., Frank P.R.O., Vasconcellos M.A.Z.","56268429300;57192913063;7005665801;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009143750&doi=10.1016%2fj.forsciint.2016.12.033&partnerID=40&md5=9dbb64d9643b55dab1d8d0f18bacff69",2-s2.0-85009143750
"Sarraguça J.M.G., Lima C., Machado F., Lopes J.A., Almeida A., Fernandes L., Magalhães T., Santos A.","7801489054;7103053554;57206331494;7202733600;22984051100;7103334942;24473164700;16246477100;",2016,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978080615&doi=10.1039%2fc6an00247a&partnerID=40&md5=e4b8bd248322783e93e0b0f73443740e",2-s2.0-84978080615
"Aliste M., Chávez L.G.","56104447400;57102993900;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957573824&doi=10.1016%2fj.forsciint.2016.01.034&partnerID=40&md5=006060229b4eabbf430d858208313732",2-s2.0-84957573824
"Hannigan T.J., McDermott S.D., Greaney C.M., O'Shaughnessy J., O'Brien C.M.","6602302552;7005399253;56829433800;56829019700;56828738400;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941247997&doi=10.1016%2fj.forsciint.2015.08.003&partnerID=40&md5=f47569eb3434977ead3e043e2a83e116",2-s2.0-84941247997
"Aksoy Ç., Bora T., Şenocak N., Aydin F.","55965836700;6701785089;55601889900;24470946100;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925433344&doi=10.1016%2fj.forsciint.2015.03.006&partnerID=40&md5=fd5bcadf77bec216e18d90128c3a8d1a",2-s2.0-84925433344
"Weber I.T., Melo A.J.G., Lucena M.A.M., Consoli E.F., Rodrigues M.O., de Sá G.F., Maldaner A.O., Talhavini M., Alves S.","7102280478;55153758900;7005609500;56384449500;10144730100;7004281939;36883383800;6602405849;35516899500;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907953876&doi=10.1016%2fj.forsciint.2014.09.001&partnerID=40&md5=2a811203ff9fa730df386e55eb7d7ee2",2-s2.0-84907953876
