Authors,Author(s) ID,Year,Source title,Link,EID
"Seyfang K.E., Kobus H.J., Popelka-Filcoff R.S., Plummer A., Magee C.W., Jr., Redman K.E., Kirkbride K.P.","56957040600;7003432475;15521468200;57204518307;57200849481;56956687500;56337473100;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055914896&doi=10.1016%2fj.forsciint.2018.10.017&partnerID=40&md5=349470a275d65843cf01265c37fd020e",2-s2.0-85055914896
"McKenzie-Coe A., Bell S., Fernandez-Lima F.","56747984700;55423348700;21734397400;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053462430&doi=10.1039%2fc8ay00658j&partnerID=40&md5=7d1912a6ca1b28856f71ed008ac21ade",2-s2.0-85053462430
"Costa R.A., Motta L.C., Destefani C.A., Rodrigues R.R.T., do Espírito Santo K.S., Aquije G.M.F.V., Boldrini R., Athayde G.P.B., Dias M.T.W.D.C., Romão W.","56825047100;56179616200;56086468100;56949906300;57190277852;56075083100;57190273371;56587845000;57190282453;57198083811;",2016,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978924571&doi=10.1016%2fj.microc.2016.07.017&partnerID=40&md5=9f19bb6bc33f7fce74b6392b8339db58",2-s2.0-84978924571
"Smijs T., Galli F., van Asten A.","6603214429;57191898227;56099430100;",2016,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006378380&doi=10.1016%2fj.forc.2016.10.005&partnerID=40&md5=c961a79733106eafa4fe64c35e7ccc08",2-s2.0-85006378380
"Castellanos A., Bell S., Fernandez-Lima F.","56404094200;55423348700;21734397400;",2016,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971425429&doi=10.1039%2fc6ay00096g&partnerID=40&md5=934113ac278f6adfe2723f4613ec3342",2-s2.0-84971425429
"Mahoney C.M., Kelly R.T., Alexander L., Newburn M., Bader S., Ewing R.G., Fahey A.J., Atkinson D.A., Beagley N.","7102147153;7401961833;55414424200;26039304400;57188955663;55425711200;7004179421;7202372269;55843404000;",2016,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964388516&doi=10.1021%2facs.analchem.5b04151&partnerID=40&md5=2ff8a7c8a9ed9438dc6f008c91f85a83",2-s2.0-84964388516
"Aliste M., Chávez L.G.","56104447400;57102993900;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957573824&doi=10.1016%2fj.forsciint.2016.01.034&partnerID=40&md5=006060229b4eabbf430d858208313732",2-s2.0-84957573824
"Perez J.J., Watson D.A., Levis R.J.","55503945500;57201673267;57206151671;",2016,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028696591&doi=10.1021%2facs.analchem.6b01438&partnerID=40&md5=20843eff05d6802da7a91010dfd556eb",2-s2.0-85028696591
"Taudte R.V., Beavis A., Blanes L., Cole N., Doble P., Roux C.","55907909000;7007045269;8606130700;25123483300;6603627895;7202017940;",2014,"BioMed Research International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902132405&doi=10.1155%2f2014%2f965403&partnerID=40&md5=9785e912a2019e957ae5f3e5834a278c",2-s2.0-84902132405
"Christopher M.E., Warmenhoeven J.-W., Romolo F.S., Donghi M., Webb R.P., Jeynes C., Ward N.I., Kirkby K.J., Bailey M.J.","54782309500;56123957600;6508292376;55776762800;7403006881;7005965730;16192268900;8683196800;26640197300;",2013,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880445433&doi=10.1039%2fc3an00597f&partnerID=40&md5=7abbbcfdfa07798066e1d73d7b081112",2-s2.0-84880445433
"Szynkowska M.I., Osingłowska K., Pawlaczyk A., Palińska K., Marcinek M., Rogowski J., Czubak A., Parczewski A.","57193914006;55797459300;24074586700;55797115700;55797199700;7006403424;6602724429;6603939834;",2013,"Przemysl Chemiczny","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880380578&partnerID=40&md5=47a9c37ee37f0b2fc6b62d9c42f8b030",2-s2.0-84880380578
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Szynkowska M.I., Parczewski A., Szajdak K., Rogowski J.","57193914006;6603939834;48862324700;7006403424;",2013,"Surface and Interface Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872834536&doi=10.1002%2fsia.5142&partnerID=40&md5=9418c2569e42e0cf656214b614c0a0b3",2-s2.0-84872834536
"Romão W., Schwab N.V., Bueno M.I.M.S., Sparrapan R., Eberlin M.N., Martiny A., Sabino B.D., Maldaner A.O.","57198083811;56587687700;7102774264;6603609993;7005119089;36964991000;24077242500;36883383800;",2011,"Quimica Nova","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555191218&partnerID=40&md5=f7d398a7fbe3af9be56119f06f332240",2-s2.0-84555191218
"Mäkinen M., Nousiainen M., Sillanpää M.","7006475846;6602444635;7101751659;",2011,"Mass Spectrometry Reviews","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052148760&doi=10.1002%2fmas.20308&partnerID=40&md5=946b83ccfa65f89e14f59a93e4f3e9ad",2-s2.0-80052148760
"Schwoeble A.J., Strohmeier B.R., Piasecki J.D.","6507999564;6603730593;35086690100;",2010,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954507849&doi=10.1117%2f12.863906&partnerID=40&md5=4fef78dae5ca24a14946dbde22bb788c",2-s2.0-77954507849
"Dalby O., Butler D., Birkett J.W.","36160383000;57198299952;7004014784;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954320178&doi=10.1111%2fj.1556-4029.2010.01370.x&partnerID=40&md5=8ed7f76d57e3a1216c821751a8972c1b",2-s2.0-77954320178
"Szynkowska M.I., Czerski K., Rogowski J., Paryjczaka T., Parczewski A.","57193914006;57191635453;7006403424;36061754200;6603939834;",2010,"Surface and Interface Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951950425&doi=10.1002%2fsia.3193&partnerID=40&md5=21c91dac4d7d445a0be829a737dea2a2",2-s2.0-77951950425
"Coumbaros J., Kirkbride K.P., Klass G., Skinner W.","7801471626;56337473100;6602385262;57201542468;",2009,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450225248&doi=10.1016%2fj.forsciint.2009.08.020&partnerID=40&md5=1d2a22322e5383c9424212efb78d46a5",2-s2.0-70450225248
"Bailey M.J., Kirkby K.J., Jeynes C.","26640197300;8683196800;7005965730;",2009,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67249144854&doi=10.1002%2fxrs.1142&partnerID=40&md5=f43d5e4bed95831fdc397dc00595b1fe",2-s2.0-67249144854
"Szynkowska M.I., Czerski K., Rogowski J., Paryjczak T., Parczewski A.","57193914006;57191635453;7006403424;8692930200;6603939834;",2009,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58249142181&doi=10.1016%2fj.forsciint.2008.11.003&partnerID=40&md5=8c46a904cf9e53a10d1281440a70a692",2-s2.0-58249142181
"Brewer L.N., Ohlhausen J.A., Kotula P.G., Michael J.R.","35571270400;56132097500;26643049900;7202257618;",2008,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749118329&doi=10.1016%2fj.forsciint.2008.04.020&partnerID=40&md5=2fe5ed640c3aaf3891660b6b9aabb2fa",2-s2.0-47749118329
"Denman J.A., Kempson I.M., Skinner W.M., Kirkbride K.P.","23485062200;6602311016;57201542468;56337473100;",2008,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38849114306&doi=10.1016%2fj.forsciint.2007.05.017&partnerID=40&md5=495d95fc72e9f5b55f88da2fd0b2c9d2",2-s2.0-38849114306
"Coumbaros J., Denman J., Kirkbride K.P., Walker G.S., Skinner W.","7801471626;23485062200;56337473100;57198743329;57201542468;",2008,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41149159800&doi=10.1111%2fj.1556-4029.2007.00644.x&partnerID=40&md5=3097647d0ccde21efb051ed339097927",2-s2.0-41149159800
"Grams J.","7004143907;",2007,"New Trends and Potentialities of ToF-Sims in Surface Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892792526&partnerID=40&md5=e66f7aa9f7015f960e8d6bad843dbba8",2-s2.0-84892792526
"Szynkowska M.I., Czerski K., Grams J., Paryjczak T., Parczewski A.","57193914006;57191635453;7004143907;8692930200;6603939834;",2007,"Imaging Science Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348929353&doi=10.1179%2f174313107X177657&partnerID=40&md5=1309cf56f90a427c35d3596bee7f8972",2-s2.0-35348929353
"Mahoney C.M., Gillen G., Fahey A.J.","7102147153;7005794346;7004179421;",2006,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644615109&doi=10.1016%2fj.forsciint.2005.02.036&partnerID=40&md5=226aaa5a7a6ff53aa6e89c5c85228cfb",2-s2.0-33644615109
"Kempson I.M., Kirkbride K.P., Skinner W.M., Coumbaros J.","6602311016;56337473100;57201542468;7801471626;",2005,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344437678&doi=10.1016%2fj.talanta.2005.05.026&partnerID=40&md5=5295fa0a92a7f56acfdc284eb9e2f456",2-s2.0-23344437678
"Zeichner A.","7005860122;",2003,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141956029&doi=10.1007%2fs00216-003-1994-y&partnerID=40&md5=a6c7f79d64cba45b78e3c1d62f4352c5",2-s2.0-0141956029
"Brettell T.A., Rudin N., Saferstein R.","6604035747;6602114968;6603724137;",2003,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038793896&doi=10.1021%2fac0301447&partnerID=40&md5=13c1f73cf055f9e1651fb979bf70d894",2-s2.0-0038793896
"Collins P., Coumbaros J., Horsley G., Lynch B., Kirkbride K.P., Skinner W., Klass G.","26032053700;7801471626;6602217649;7006183615;56337473100;57201542468;6602385262;",2003,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037696646&partnerID=40&md5=220403802a7525ac1b41d9ff13a018cc",2-s2.0-0037696646
