Authors,Author(s) ID,Year,Source title,Link,EID
"Nunziata F.","57203857232;",2019,"Defence Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060486700&doi=10.1016%2fj.dt.2019.01.003&partnerID=40&md5=9015dbaf014906861e1ab7eb326491f4",2-s2.0-85060486700
"Lucas N., Seyfang K.E., Plummer A., Cook M., Kirkbride K.P., Kobus H.","57169935900;56957040600;57204518307;57169595000;56337473100;7003432475;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061693462&doi=10.1016%2fj.forsciint.2019.01.030&partnerID=40&md5=85a87a19d6c935d1de5e29f1e0613f16",2-s2.0-85061693462
"Argente-García A.I., Hakobyan L., Guillem C., Campíns-Falcó P.","55937689100;37118823100;6602805498;7005602260;",2019,"Separations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070225644&doi=10.3390%2fseparations6010016&partnerID=40&md5=56ce0691e41fcd9d7b301229065532b8",2-s2.0-85070225644
"Merli D., Amadasi A., Mazzarelli D., Cappella A., Castoldi E., Ripa S., Cucca L., Cattaneo C., Profumo A.","8368483400;53876776000;54893139800;52563161800;56417808100;57203092496;6602995661;55157912300;7003364620;",2019,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050489526&doi=10.1111%2f1556-4029.13870&partnerID=40&md5=238722d717236fdbcbe7139b43c726ba",2-s2.0-85050489526
"Donghi M., Mason K., Romolo F.S.","55776762800;57209476616;6508292376;",2019,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067853986&doi=10.1111%2f1556-4029.14110&partnerID=40&md5=7268601aadb874748af79d8ef74d5632",2-s2.0-85067853986
"Maitre M., Horder M., Kirkbride K.P., Gassner A.-L., Weyermann C., Roux C., Beavis A.","57192155063;57113201600;56337473100;24764836500;23978745200;7202017940;7007045269;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786512&doi=10.1016%2fj.forsciint.2018.08.036&partnerID=40&md5=054cbf1d9c1e01f091bc8610a375cf17",2-s2.0-85053786512
"Terry M., Fookes B., Bridge C.M.","57194180231;6603223225;8280539200;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019091429&doi=10.1016%2fj.forsciint.2017.04.015&partnerID=40&md5=f327b4b552df177c5de656295df7078d",2-s2.0-85019091429
"Fambro L.A., Vandenbos D.D., Rosenberg M.B., Dockery C.R.","57189263514;57189261324;8236814200;6602477687;",2017,"Applied Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018946966&doi=10.1177%2f0003702816689099&partnerID=40&md5=b9762a877cf1d05215a1bcb1e5ba42c7",2-s2.0-85018946966
"Taudte R.V., Roux C., Beavis A.","55907909000;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000578295&doi=10.1016%2fj.forsciint.2016.11.027&partnerID=40&md5=7acd51d65604c7aaab064b03b725e43c",2-s2.0-85000578295
"Stevens B., Bell S., Adams K.","57192428499;55423348700;57192436419;",2016,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006341534&doi=10.1016%2fj.forc.2016.10.001&partnerID=40&md5=6988527a18b3d9d63a999b9984f711c5",2-s2.0-85006341534
"Fambro L.A., Miller E.T., Vandenbos D.D., Dockery C.R.","57189263514;57189268527;57189261324;6602477687;",2016,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967327853&doi=10.1039%2fc6ay00725b&partnerID=40&md5=ee8976c9897f3a6238f866f646231348",2-s2.0-84967327853
"Hogg S.R., Hunter B.C., Waddell Smith R.","36903162600;49863581100;7006383201;",2016,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956810671&doi=10.1111%2f1556-4029.12881&partnerID=40&md5=ec1f10cabb15107321ef96f465c2e8df",2-s2.0-84956810671
"Doty K.C., Muro C.K., Bueno J., Halámková L., Lednev I.K.","56086169000;56469498800;55220519700;54414110100;7004549899;",2016,"Journal of Raman Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956594967&doi=10.1002%2fjrs.4826&partnerID=40&md5=f2a266bd6632622f8300237575145c49",2-s2.0-84956594967
"Hannigan T.J., McDermott S.D., Greaney C.M., O'Shaughnessy J., O'Brien C.M.","6602302552;7005399253;56829433800;56829019700;56828738400;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941247997&doi=10.1016%2fj.forsciint.2015.08.003&partnerID=40&md5=f47569eb3434977ead3e043e2a83e116",2-s2.0-84941247997
"Taudte R.V., Roux C., Bishop D., Blanes L., Doble P., Beavis A.","55907909000;7202017940;7401913655;8606130700;6603627895;7007045269;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940971109&doi=10.1039%2fc5ay00306g&partnerID=40&md5=82cb0894147e5a0abacce520bcb029f3",2-s2.0-84940971109
"Abrego Z., Grijalba N., Unceta N., Maguregui M., Sanchez A., Fernández-Isla A., Goicolea M.A., Barrió R.J.","55062298400;56401022300;6507899948;24537370900;14322502100;55062298500;6602249008;7006546783;",2014,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908462472&doi=10.1039%2fc4an01051e&partnerID=40&md5=54d740959cf7138f7bbe19269b4ae30c",2-s2.0-84908462472
"Burnett B.R.","35564659500;",2014,"Proceedings of SPIE - The International Society for Optical Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922983230&doi=10.1117%2f12.2065553&partnerID=40&md5=f0014b023ebac5face68139d11f4d771",2-s2.0-84922983230
"Kersh K.L., Childers J.M., Justice D., Karim G.","56120368300;56120025900;56120450800;56119496300;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898850154&doi=10.1111%2f1556-4029.12409&partnerID=40&md5=278ed197b5ff55677a8509c748478246",2-s2.0-84898850154
