Authors,Author(s) ID,Year,Source title,Link,EID
"Barrera V., Fliss B., Panzer S., Bolliger S.A.","57200375420;56659475000;56924813500;8307003000;",2019,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056479010&doi=10.1007%2fs00414-018-1965-7&partnerID=40&md5=b92181c45ef4511b3e3675602c00508a",2-s2.0-85056479010
"Głomb P., Romaszewski M., Cholewa M., Domino K.","16039493100;42962230500;55596351400;36008228300;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050857913&doi=10.1016%2fj.forsciint.2018.06.040&partnerID=40&md5=1f31fc47c9b3cf0644f764253a203779",2-s2.0-85050857913
"Kara İ.","56592181100;",2017,"Microscopy Research and Technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034023066&doi=10.1002%2fjemt.22942&partnerID=40&md5=c0b52954c70c937e73d7b7b279463a0c",2-s2.0-85034023066
"Savakar D.G., Kannur A.","35146576200;24822836100;",2016,"Pattern Recognition and Image Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975894166&doi=10.1134%2fS1054661816020206&partnerID=40&md5=52938980369ea2b925bc71cbc9852575",2-s2.0-84975894166
"Das R., Collins A., Verma A., Fernandez J., Taylor M.","9638587900;56119009500;57193934799;55257959900;56291797900;",2015,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928772481&doi=10.1111%2f1556-4029.12701&partnerID=40&md5=bbaef3d9c29a0922d7f9f29a08fad209",2-s2.0-84928772481
"Dettmeyer R.B., Verhoff M.A., Schütz H.F.","7006497222;7003345389;7101837410;",2014,"Forensic Medicine: Fundamentals and Perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930021767&doi=10.1007%2f978-3-642-38818-7_9&partnerID=40&md5=becf75ad9d722ce4f00a7cb1fd13091a",2-s2.0-84930021767
"Amadasi A., Merli D., Brandone A., Cattaneo C.","53876776000;8368483400;6508288785;55157912300;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891825355&doi=10.1111%2f1556-4029.12300&partnerID=40&md5=238ab12c3719448c0176ee6851cadb30",2-s2.0-84891825355
"Bessho M., Unuma K., Nara A., Uemura K.","55175434800;25652341500;26039346900;7201542113;",2012,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861346417&doi=10.1016%2fj.legalmed.2012.02.006&partnerID=40&md5=39c670618a05abf7c0bf0a662b51bd87",2-s2.0-84861346417
"Wójcik K., Nowak R., Chmielewski Ł.","7005971662;7202727991;57105249600;",2012,"Journal of Orthopaedics Trauma Surgery and Related Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858385811&partnerID=40&md5=01931867049a1c2c26fc63a56b448738",2-s2.0-84858385811
"Déliot P., Corcelle B., Achard V., Dartigalongue Th., Desmarais A., Giacometti C.","23060078700;56337885500;6603239438;6505910276;56337364000;56337700200;",2012,"Workshop on Hyperspectral Image and Signal Processing, Evolution in Remote Sensing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906535629&doi=10.1109%2fWHISPERS.2012.6874252&partnerID=40&md5=7b38fae8ccf1280ef03a83ee2bfa0b34",2-s2.0-84906535629
