Authors,Author(s) ID,Year,Source title,Link,EID
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Kimlinger M.J., Martin R.S.","57192694680;8606307300;",2018,"Electroanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054809020&doi=10.1002%2felan.201800367&partnerID=40&md5=8293e6d8ead890b2f5c604261e40c3be",2-s2.0-85054809020
"Öztekin N., Balta G.S., Cansever M.Ş.","6603585540;57201379322;8283704400;",2018,"Biomedical Chromatography","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044543744&doi=10.1002%2fbmc.4216&partnerID=40&md5=80cee9dce1aa799da0964e30e538d7ef",2-s2.0-85044543744
"Woźniakiewicz M., Król M., Wietecha-Posłuszny R.","6507569042;54889751400;15123634500;",2018,"Flow and Capillary Electrophoretic Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048415610&partnerID=40&md5=34d1d901a8ae9cf47234b079f87bf6bb",2-s2.0-85048415610
"Caslavska J., Thormann W.","7004397261;7005530699;",2018,"Journal of Separation Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040192092&doi=10.1002%2fjssc.201700914&partnerID=40&md5=b147419725e8e3cb9d2e47d75c5e939a",2-s2.0-85040192092
"Barciszewska M., Sucha A., Bałabańska S., Chmielewski M.K.","57069814600;57070397000;56826074700;56825349000;",2016,"Scientific Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955082626&doi=10.1038%2fsrep19437&partnerID=40&md5=9af8bac70d7124e2a6d01fb7f56a8db1",2-s2.0-84955082626
"Guszpit E., Krizkova S., Kepinska M., Rodrigo M.A.M., Milnerowicz H., Kopel P., Kizek R.","56926628400;16052792700;57194376447;55649016800;6701407570;6603604023;24376674300;",2015,"Journal of Nanoparticle Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945343343&doi=10.1007%2fs11051-015-3226-8&partnerID=40&md5=b20cc12d4ed82de8fc8fd774ce2c8bbb",2-s2.0-84945343343
"Airado-Rodríguez D., Cruces-Blanco C., García-Campaña A.M.","23134400200;56089349500;7004918727;",2015,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946744206&doi=10.1016%2fj.aca.2015.01.033&partnerID=40&md5=4d8883abee6c4f831e4c0b5865513e52",2-s2.0-84946744206
"Staňová A.V., Hrenáková M., Marák J.","16481403500;55329702700;6602532337;",2015,"Journal of Chromatography A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926110955&doi=10.1016%2fj.chroma.2015.03.008&partnerID=40&md5=e0c5afacefc4752e04907d4a856cb05e",2-s2.0-84926110955
"Buzatto A.Z., Guedes S.F., Vidotto L.T., Oliveira L.C., Simionato A.V.C.","55796288900;55795899600;55796374400;55796188600;11739296200;",2013,"Journal of the Brazilian Chemical Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880254508&doi=10.5935%2f0103-5053.20130116&partnerID=40&md5=7f5e45a0456b4edf26a4d759005861b6",2-s2.0-84880254508
"Caslavska J., Thormann W.","7004397261;7005530699;",2013,"Journal of Separation Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872100074&doi=10.1002%2fjssc.201200706&partnerID=40&md5=c41596c98f996cd1be07611c91aa2187",2-s2.0-84872100074
"Li J., Huang Y., Huang L., Ye L., Zhou Z., Xiang G., Xu L.","55913464800;57196142754;56434432500;57198875865;56141241900;7004442848;55553739482;",2012,"Journal of Pharmaceutical and Biomedical Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866254712&doi=10.1016%2fj.jpba.2012.05.010&partnerID=40&md5=1797cd2ed10c550260ef171e09bfed8b",2-s2.0-84866254712
"Pan Y., Treacy S., Gu X., Miller D., Burczynski F.","55657338200;6701713440;7403204137;55494842600;57205771272;",2012,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876496749&doi=10.1080%2f00085030.2012.10757190&partnerID=40&md5=ba39eec9f2070c9e4141017f4a2496e8",2-s2.0-84876496749
"Cruces-Blanco C., García-Campaña A.M.","56089349500;7004918727;",2012,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155170761&doi=10.1016%2fj.trac.2011.06.019&partnerID=40&md5=cd845282d6377dcb427b3e7bb9d400e0",2-s2.0-84155170761
"Szafarska M., Wietecha-Posłuszny R., Woźniakiewicz M., Kościelniak P.","25936856300;15123634500;6507569042;7003357508;",2011,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958108086&doi=10.1016%2fj.talanta.2010.12.024&partnerID=40&md5=7594c5555ff351f474118de10d637eaa",2-s2.0-79958108086
"Sarazin C., Delaunay N., Costanza C., Eudes V., Gareil P.","36605204900;6602269710;36604193800;6506498220;7003707751;",2011,"Electrophoresis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956009863&doi=10.1002%2felps.201000626&partnerID=40&md5=3aeaa4902e078a7a45a737b7a1d52bf9",2-s2.0-79956009863
"Zhang C., Xu W., Zhai Z., Luo Y., Yan X., Zhang N., Huang K.","56097447800;7404428916;35486503700;8593473800;37103273200;36027285700;8593473500;",2011,"Journal of Agricultural and Food Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957950571&doi=10.1021%2fjf2008088&partnerID=40&md5=d968dc4a06d805e1d18046c270ee7772",2-s2.0-79957950571
"Thormann W.","7005530699;",2011,"Protein Purification: Principles, High Resolution Methods, and Applications: Third Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054828907&doi=10.1002%2f9780470939932.ch19&partnerID=40&md5=dcb99532743b51dc9ee40c265a77704b",2-s2.0-80054828907
"Sarazin C., Delaunay N., Varenne A., Vial J., Costanza C., Eudes V., Minet J.-J., Gareil P.","36605204900;6602269710;7004235341;7102606383;36604193800;6506498220;36927723100;7003707751;",2010,"Journal of Chromatography A","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957681596&doi=10.1016%2fj.chroma.2010.08.002&partnerID=40&md5=135592cdec5e756e9fbd09cff3d949d3",2-s2.0-77957681596
"García Álvarez J.L., Ortega Madueño I., Cruz Cárdenas Fernández M., Arroyo Fernández M.","7004174051;36457047400;36456900100;27367460900;",2010,"Revista del Laboratorio Clinico","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649449635&doi=10.1016%2fj.labcli.2010.07.001&partnerID=40&md5=a3ea7ec450db0cae26d0e3a9f477fd6b",2-s2.0-78649449635
"Mazzarino M., De La Torre X., Mazzei F., Botrè F.","12141017500;6603587818;7004990313;7003288177;",2009,"Journal of Separation Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70450173243&doi=10.1002%2fjssc.200900450&partnerID=40&md5=c0a5df6e4ff8c432c8ec2ca12d42bc93",2-s2.0-70450173243
"Glavač N.K., Injac R., Kreft S.","35368507000;14024491600;6603817151;",2009,"Chromatographia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72949107377&doi=10.1365%2fs10337-009-1317-3&partnerID=40&md5=c61b21fdd238aff871843db44423d06c",2-s2.0-72949107377
"Crivellente F., Bocchini N., Vandin L., Cristofori P.","6603443425;25030053800;13805156300;6701786186;",2009,"Veterinary Clinical Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350704829&doi=10.1111%2fj.1939-165X.2009.00121.x&partnerID=40&md5=7fab3513fe0f11e766651ccd162bb2ff",2-s2.0-70350704829
