Authors,Author(s) ID,Year,Source title,Link,EID
"Boracchi M., Andreola S., Collini F., Gentile G., Lucchini G., Maciocco F., Sacchi G.A., Zoja R.","57132991800;57198259689;56373263900;23466974600;7005358330;57194274087;36747984300;6506348083;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053832329&doi=10.1016%2fj.forsciint.2018.08.041&partnerID=40&md5=638d4a87ad119f07d3a617c3c54c32bf",2-s2.0-85053832329
"da Silva E.I.T., Wilhelmi B., Villet M.H.","57194426742;7005826855;7004262479;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020089158&doi=10.1007%2fs00414-017-1603-9&partnerID=40&md5=01f93261200f4c6ce77e73700502350b",2-s2.0-85020089158
"Baia T.C., Gama R.A., Silva De Lima L.A., Lima K.M.G.","56051823900;12753276400;57090906900;56052429800;",2016,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956636324&doi=10.1039%2fc5ay02342d&partnerID=40&md5=1e3cff9bec053a368287729767c20323",2-s2.0-84956636324
"Motta L.C., Vanini G., Chamoun C.A., Costa R.A., Vaz B.G., Costa H.B., Bassane J.F.P., Carneiro M.T.W.D., Romão W.","56179616200;55806202000;56986404700;56825047100;57209170765;56184237700;56104812200;35785829700;57198083811;",2015,"Journal of Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948808671&doi=10.1155%2f2015%2f737913&partnerID=40&md5=545d269447851c05a458e0f5da292c9b",2-s2.0-84948808671
"Karampela S., Pistos C., Moraitis K., Stoukas V., Papoutsis I., Zorba E., Koupparis M., Spiliopoulou C., Athanaselis S.","35740839800;6602765889;15832413700;24401698600;35264794100;43561958400;7004712307;6602307763;6701876808;",2015,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933564923&doi=10.1016%2fj.scijus.2015.06.003&partnerID=40&md5=d5eba8d8035882503c8b7d8f54b7232e",2-s2.0-84933564923
"Anderson G.S.","7404223891;",2015,"Carrion Ecology, Evolution, and Their Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023158144&doi=10.1201%2fb18819&partnerID=40&md5=b478de2003b50806082f15f864545bbc",2-s2.0-85023158144
"Wallman J.F., Archer M.S.","7006787385;57206277373;",2015,"Forensic Entomology: International Dimensions and Frontiers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009480126&doi=10.1201%2fb18156&partnerID=40&md5=4202b10281c93c7a7470bd5f5c43ffbb",2-s2.0-85009480126
"Baumjohann K., Benecke M., Rothschild M.A.","37103570000;7003395371;7201381947;",2014,"Rechtsmedizin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898801737&doi=10.1007%2fs00194-013-0934-1&partnerID=40&md5=7bc86155d6fe21a1f4f27c95fe9a8c45",2-s2.0-84898801737
"Dadour I.R., Morris B.","6602172106;57089812300;",2014,"Essentials of Autospy Practice: Advances, Update and Emerging Technologies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956638381&doi=10.1007%2f978-1-4471-5270-5_6&partnerID=40&md5=d0a66535338aa082c58d9374e0707a07",2-s2.0-84956638381
"Anderson G.S.","7404223891;",2013,"Veterinary Forensics: Animal Cruelty Investigations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886170046&doi=10.1002%2f9781118704738.ch15&partnerID=40&md5=612f90d3ddb9f31489ce3503ea8f1ce0",2-s2.0-84886170046
"Hall M., Whitaker A., Richards C.","7403483721;55903555100;26029462000;",2012,"Forensic Ecology Handbook: From Crime Scene to Court","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886454866&doi=10.1002%2f9781118374016.ch8&partnerID=40&md5=2f3ac79de6cfe4997a905b1cf7ee5ab0",2-s2.0-84886454866
"Houck M., Crispino F., McAdam T.","7006244647;6602290061;57193815779;",2012,"The Science of Crime Scenes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016902258&partnerID=40&md5=5a8e73769f9642f2a04ba40e30c14251",2-s2.0-85016902258
