Authors,Author(s) ID,Year,Source title,Link,EID
"Gao H., Zhu Z., Zhao C., Liu L.","55930683500;55930942500;55476881600;57199085667;",2013,"Chinese Journal of Forensic Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887658144&partnerID=40&md5=c8d84c290dd2de44f172406b4e26e1bd",2-s2.0-84887658144
"Wang Y., Zhao C.-M., Wang Q., Liu L.","57200060124;55476881600;55698326700;55715692200;",2012,"Journal of Forensic Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865291332&doi=10.3969%2fj.issn.1004-5619.2012.03.006&partnerID=40&md5=06c0cc497417cccc0885d11bdce6cbc0",2-s2.0-84865291332
"Fracasso T., Karger B.","6506017805;15044713800;",2006,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750350871&doi=10.1007%2fs00414-005-0052-z&partnerID=40&md5=52ee2fec5827765251a2077604c4254d",2-s2.0-33750350871
"Karger B., Teige K., Bajanowski T.","15044713800;6701452684;56254306100;",2002,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036194095&partnerID=40&md5=365c79bbc7a04b2d7a908515afa92a21",2-s2.0-0036194095
"Hüttenbrink K.-B., Zahnert Th., Jolly C., Hofmann G.","55666047200;14059351400;7101662915;7202274366;",2002,"Otology and Neurotology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036196393&doi=10.1097%2f00129492-200203000-00014&partnerID=40&md5=ec19f4336c224e3b583ced5f6aede16f",2-s2.0-0036196393
"Karger B., Rothschild M.A., Pfeiffer H.","15044713800;7201381947;55589517900;",2001,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035582846&doi=10.1016%2fS0379-0738%2801%2900526-6&partnerID=40&md5=35a0890a0543733ef01c4d63128a0a10",2-s2.0-0035582846
"Rothschild M.A., Karger B., Schneider V.","7201381947;15044713800;36338211600;",2001,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035479160&doi=10.1016%2fS0379-0738%2801%2900392-9&partnerID=40&md5=715f0590e84c0e405f8ad11df8c78429",2-s2.0-0035479160
"Di Nunno N., Costantinides F., Bernasconi P., Lombardo S.","7003672836;6701549991;7102510401;57197394204;",1998,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031930146&doi=10.1007%2fs004140050109&partnerID=40&md5=1454b29c2508c61407931ad2a06af52b",2-s2.0-0031930146
"Gestring M.L., Geller E.R., Akkad N., Bongiovanni P.J.","6506226252;7102062095;6504496470;6602107271;",1996,"Journal of Trauma - Injury, Infection and Critical Care","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029986576&doi=10.1097%2f00005373-199604000-00025&partnerID=40&md5=ab76e6d39a04388b639a8709bef84d1c",2-s2.0-0029986576
"Schyma C., Placidi P., Schild H.H.","7003395370;6603716654;36044481900;",1996,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030050875&doi=10.1007%2fBF01369792&partnerID=40&md5=2813bda56cc34008c87bdb6971c9f46d",2-s2.0-0030050875
"Roobottom C.A., Weston M.J.","7003478303;7102955702;",1994,"Clinical Radiology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028213217&doi=10.1016%2fS0009-9260%2805%2981799-4&partnerID=40&md5=238b71528bdaf1bc6de462aaf60c8e6f",2-s2.0-0028213217
