Authors,Author(s) ID,Year,Source title,Link,EID
"Ondruschka B., Morgenthal S., Dreßler J., Bayer R.","55510461100;56862352800;7007153078;56814412300;",2016,"Archiv fur Kriminologie","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009344005&partnerID=40&md5=de95aa2c4d59b710bac9318630dd0dbc",2-s2.0-85009344005
"Große Perdekamp M., Glardon M., Kneubuehl B.P., Bielefeld L., Nadjem H., Pollak S., Pircher R.","57050645100;35603106000;6603616065;54787442600;6701595222;7103341767;55512216400;",2014,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939881864&doi=10.1007%2fs00414-014-1064-3&partnerID=40&md5=de2dd774a4c739875edfee1bcbb6d18e",2-s2.0-84939881864
"Große Perdekamp M., Braunwarth R., Kromeier J., Nadjem H., Pollak S., Thierauf A.","57050645100;6506946384;22135109500;6701595222;7103341767;16067599900;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879880235&doi=10.1007%2fs00414-012-0808-1&partnerID=40&md5=6b291fbaa934fb6b151cff6692863792",2-s2.0-84879880235
"Hejna P., Šafr M., Zátopková L., Straka L.","25121104500;30067927000;30068011300;24077701900;",2012,"Forensic Science, Medicine, and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864922612&doi=10.1007%2fs12024-011-9304-z&partnerID=40&md5=b54b4b21f5e00567d3f367cee409001f",2-s2.0-84864922612
"Hartwig S., Tsokos M., Herre S., Oesterhelweg L.","7005333251;35238873000;6508230848;6506508103;",2010,"Rechtsmedizin","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956904528&doi=10.1007%2fs00194-010-0689-x&partnerID=40&md5=127054b228330361737bbbe444f60e8a",2-s2.0-77956904528
"Pavelites J.J., Kintzele D., Fotia P., Prahlow J.A.","36132088400;36131461100;36131259400;7006170266;",2010,"Forensic Science, Medicine, and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956880038&doi=10.1007%2fs12024-010-9177-6&partnerID=40&md5=1c4b01b42ca88475a89cd3ba2c91fa6a",2-s2.0-77956880038
"Hartwig S., Tsokos M., Byard R.W.","7005333251;35238873000;35598285900;",2009,"American Journal of Forensic Medicine and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74249120163&doi=10.1097%2fPAF.0b013e3181c1318b&partnerID=40&md5=57b6705e773b5b73d08b01df3ed23ddc",2-s2.0-74249120163
"Frank M., Rademacher G., Schmucker U., David S., Ekkernkamp A.","25936070900;7004218668;14819781600;57196595972;56264343800;",2009,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849125087&doi=10.1111%2fj.1556-4029.2008.00957.x&partnerID=40&md5=c59c856a01f9556c80d7b0f94f99fab3",2-s2.0-60849125087
"Itabashi H.H., Andrews J., Tomiyasu U., Erlich S., Sathyavagiswaran L.","7005824969;55468882000;6701343702;7004333961;6603652803;",2007,"Forensic Neuropathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013834047&doi=10.1016%2fB978-0-12-058527-4.X5000-7&partnerID=40&md5=ac93216db4e4e1051e115e3f3fc05086",2-s2.0-85013834047
"Bénézech M., Chapenoire S.","7101846344;56268769400;",2004,"American Journal of Forensic Medicine and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-10044254328&doi=10.1097%2f01.paf.0000146347.89337.df&partnerID=40&md5=298b003300a31a1ab72da5cd7a8e9a7d",2-s2.0-10044254328
"Faller-Marquardt M., Bohnert M., Pollak S.","6701831263;7005162909;7103341767;",2004,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144300269&doi=10.1007%2fs00414-004-0486-8&partnerID=40&md5=977dd62c7408be835ec1a16039af018e",2-s2.0-11144300269
"Pollak S., Rothschild M.A.","7103341767;7201381947;",2004,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544354960&doi=10.1016%2fj.forsciint.2004.04.054&partnerID=40&md5=4773b039f6ec430469f7bf14df2a5e33",2-s2.0-4544354960
"Baransel A., Dulger H.E., Bayazit Y.A.","8141299800;6603791089;35585592600;",2004,"Military Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542409113&doi=10.7205%2fMILMED.169.3.227&partnerID=40&md5=69f42fefa40263ceef01fd23951e797e",2-s2.0-1542409113
