Authors,Author(s) ID,Year,Source title,Link,EID
"Pircher R., Große Perdekamp M., Thierauf-Emberger A., Kramer L., Pollak S., Geisenberger D.","55512216400;57050645100;56290721500;56501402200;7103341767;55660370900;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024499010&doi=10.1007%2fs00414-017-1650-2&partnerID=40&md5=2d06829239fa153dd27986a49713eb38",2-s2.0-85024499010
"Schyma C., Bauer K., Brünig J., Schwendener N., Müller R.","7003395370;57190440099;6507201052;44061961600;57190436943;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979971022&doi=10.1007%2fs00414-016-1419-z&partnerID=40&md5=c5fe51c5d51afa2f04205a9fee8e28eb",2-s2.0-84979971022
"Amadasi A., Gibelli D., Mazzarelli D., Porta D., Gaudio D., Salsarola D., Brandone A., Rizzi A., Cattaneo C.","53876776000;26532520200;54893139800;23051551700;37025965600;56433708200;6508288785;56949049800;55157912300;",2015,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931575779&doi=10.1007%2fs00414-014-1107-9&partnerID=40&md5=b9fb9049c9abc68fcab3121f98cab649",2-s2.0-84931575779
"Lindström A.-C., Hung N., Duncan W., Kieser J.","56199419000;56698436500;56559449200;35563406800;",2014,"Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902140945&doi=10.1097%2fPAT.0000000000000083&partnerID=40&md5=8d950acafe7273267ea26595db795915",2-s2.0-84902140945
"Amadasi A., Merli D., Brandone A., Cattaneo C.","53876776000;8368483400;6508288785;55157912300;",2014,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891825355&doi=10.1111%2f1556-4029.12300&partnerID=40&md5=238ab12c3719448c0176ee6851cadb30",2-s2.0-84891825355
"Große Perdekamp M., Glardon M., Kneubuehl B.P., Bielefeld L., Nadjem H., Pollak S., Pircher R.","57050645100;35603106000;6603616065;54787442600;6701595222;7103341767;55512216400;",2014,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939881864&doi=10.1007%2fs00414-014-1064-3&partnerID=40&md5=de2dd774a4c739875edfee1bcbb6d18e",2-s2.0-84939881864
"Frank M., Schönekeß H., Jäger F., Herbst J., Ekkernkamp A., Nguyen T.T., Bockholdt B.","25936070900;37665975300;36948432000;55831714000;56264343800;57198024515;6603126842;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888130458&doi=10.1007%2fs00414-013-0904-x&partnerID=40&md5=130059bf76c4d3961fc11b271ec59a3b",2-s2.0-84888130458
"Kieser D.C., Carr D.J., Girvan L., Leclair S.C.J., Horsfall I., Theis J.C., Swain M.V., Kieser J.A.","23990845700;8049037200;22634561700;55748956100;6603047664;7006692406;7201800664;35563406800;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883218688&doi=10.1007%2fs00414-013-0874-z&partnerID=40&md5=ca4a4d24da860e51547ca1409c44b186",2-s2.0-84883218688
"Thierauf A., Glardon M., Axmann S., Kneubuehl B.P., Kromeier J., Pircher R., Pollak S., Große Perdekamp M.","16067599900;35603106000;6507183940;6603616065;22135109500;55512216400;7103341767;57050645100;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883224188&doi=10.1007%2fs00414-013-0869-9&partnerID=40&md5=94d7228d11375d0a501f560f71b3ab52",2-s2.0-84883224188
"Große Perdekamp M., Braunwarth R., Kromeier J., Nadjem H., Pollak S., Thierauf A.","57050645100;6506946384;22135109500;6701595222;7103341767;16067599900;",2013,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879880235&doi=10.1007%2fs00414-012-0808-1&partnerID=40&md5=6b291fbaa934fb6b151cff6692863792",2-s2.0-84879880235
