Authors,Author(s) ID,Year,Source title,Link,EID
"Pyl C.V., Ovide O., Ho M., Yuksel B., Trejos T.","57205271399;57205272604;57205271889;35744398700;6507011064;",2019,"Spectrochimica Acta - Part B Atomic Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059342135&doi=10.1016%2fj.sab.2018.12.010&partnerID=40&md5=12e72179035becdc8a65d5e49313fc61",2-s2.0-85059342135
"Laflèche D.J.N., Brière S.J.J., Faragher N.F., Hearns N.G.R.","56518233000;57203523431;36157536400;56518102600;",2018,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052060205&doi=10.1080%2f00085030.2018.1463202&partnerID=40&md5=8406017994cd1a8665da0b7d2d8d700d",2-s2.0-85052060205
"Toader G., Rotariu T., Rusen E., Tartiere J., Esanu S., Zecheru T., Stancu I.C., Serafim A., Pulpea B.","57188826824;23478170000;6507933163;57193692024;55915229900;22939516400;26023804300;54685056800;57193694803;",2017,"Materiale Plastice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015973125&partnerID=40&md5=f200b1f3a02af58a8ea52a702361f387",2-s2.0-85015973125
"Rotariu T., Enache C., Goga D.A., Toader G., Stancu I.C., Serafim A., Esanu S., Trana E.","23478170000;55915447300;54925219000;57188826824;26023804300;54685056800;55915229900;57126246000;",2016,"Materiale Plastice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975307948&partnerID=40&md5=e7e42c17b1ab2416ecd0cfea590dc6e4",2-s2.0-84975307948
"Abdul-Karim N., Blackman C.S., Gill P.P., Morgan R.M., Matjacic L., Webb R., Ng W.H.","55537651900;7005826606;55192818500;57194780985;55123257900;7403006881;56386662300;",2016,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963795050&doi=10.1021%2facs.analchem.6b00080&partnerID=40&md5=d7235f4dec1992304e77b26e25ed62d6",2-s2.0-84963795050
"Martín-Alberca C., Zapata F., Carrascosa H., Ortega-Ojeda F.E., García-Ruiz C.","55345515200;56417459200;56996100800;55781840300;35271820400;",2016,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949439584&doi=10.1016%2fj.talanta.2015.11.070&partnerID=40&md5=26d1f846472b43b069bc678818b5abaf",2-s2.0-84949439584
"Dettmeyer R.B., Verhoff M.A., Schütz H.F.","7006497222;7003345389;7101837410;",2014,"Forensic Medicine: Fundamentals and Perspectives","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930021767&doi=10.1007%2f978-3-642-38818-7_9&partnerID=40&md5=becf75ad9d722ce4f00a7cb1fd13091a",2-s2.0-84930021767
"Martín-Alberca C., de la Ossa M.A.F., Sáiz J., Ferrando J.L., García-Ruiz C.","55345515200;36614132800;47161508500;36614345100;35271820400;",2014,"Electrophoresis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917671289&doi=10.1002%2felps.201400078&partnerID=40&md5=1128f5c69eb5061208dbf5b3fd2d8f3b",2-s2.0-84917671289
"Martín-Alberca C., García-Ruiz C.","55345515200;35271820400;",2014,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896260126&doi=10.1016%2fj.trac.2013.12.010&partnerID=40&md5=376751c0ff144e91237f955e0dcb0cda",2-s2.0-84896260126
"Abdul-Karim N., Blackman C.S., Gill P.P., Wingstedt E.M.M., Reif B.A.P.","55537651900;7005826606;55192818500;57086989900;14063975800;",2014,"RSC Advances","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908541594&doi=10.1039%2fc4ra04195j&partnerID=40&md5=c3004ccd1234b2c631bf4659698f5a74",2-s2.0-84908541594
"Kalthom Ahmad U., Yoong Liew C., Mohamed Huri M.A., Shaikh Abdullah S.A.A.","7003569637;55774245400;56117889400;55773209700;",2013,"Jurnal Teknologi (Sciences and Engineering)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879337661&partnerID=40&md5=78ae354e3fe22b2272982d2e99944fbc",2-s2.0-84879337661
"Ditrich H.","6701458279;",2012,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862646554&doi=10.1016%2fj.forsciint.2012.01.034&partnerID=40&md5=1bfcd549dd0998cf5c9f9b4dbfac4acd",2-s2.0-84862646554
"Grima M., Butler M., Hanson R., Mohameden A.","37664804100;55422994000;37664997300;36069506000;",2012,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856759811&doi=10.1016%2fj.scijus.2011.04.005&partnerID=40&md5=18438869bcfe49f29988d6273fa4778d",2-s2.0-84856759811
"Brozek-Mucha Z.","6602161516;",2009,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349101202&doi=10.1111%2fj.1556-4029.2009.01024.x&partnerID=40&md5=c77b5b8c794bc81fb17d0cbfe6b707b4",2-s2.0-65349101202
"Vermeij E., Duvalois W., Webb R., Koeberg M.","26041107100;25627263600;55424024500;6602853554;",2009,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62549105689&doi=10.1016%2fj.forsciint.2009.01.019&partnerID=40&md5=2ead01b45b09e5c94d9c62f3431f86ee",2-s2.0-62549105689
"Mou Y., Lakadwar J., Rabalais J.W.","23395221400;25823137700;7006866846;",2008,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54949132886&doi=10.1111%2fj.1556-4029.2008.00854.x&partnerID=40&md5=325f736cf145062839f549d83cd73561",2-s2.0-54949132886
