Authors,Author(s) ID,Year,Source title,Link,EID
"Obertová Z., Leipner A., Messina C., Vanzulli A., Fliss B., Cattaneo C., Sconfienza L.M.","6506296498;57133021100;55557560000;16026541900;56659475000;55157912300;24448438200;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070663880&doi=10.1016%2fj.forsciint.2019.109921&partnerID=40&md5=1ece44c56b032b8477dbf33cd686e957",2-s2.0-85070663880
"Giorgetti A., Giraudo C., Viero A., Bisceglia M., Lupi A., Fais P., Quaia E., Montisci M., Cecchetto G., Viel G.","57208214957;36645827200;55613229200;57208655596;57208564162;36552190300;7004591510;6603171719;7005539247;25226336000;",2019,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065429703&doi=10.1007%2fs00414-019-02071-8&partnerID=40&md5=596570d59de45a1765c2429ca1e6cc7a",2-s2.0-85065429703
"Baier W., Mangham C., Warnett J.M., Payne M., Painter M., Williams M.A.","57170082300;57200647743;55947833400;57192302013;57204567711;57209130353;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061313896&doi=10.1016%2fj.forsciint.2019.01.027&partnerID=40&md5=ae618cbdb8ab1d0f28905ab1fbc7cdbe",2-s2.0-85061313896
"Aktuna Belgın C., Serindere G., Orhan K.","57203249050;57028394100;8502419700;",2019,"Journal of Forensic Radiology and Imaging","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066466941&doi=10.1016%2fj.jofri.2019.05.006&partnerID=40&md5=974dddc9401e2458dfde9886e123546b",2-s2.0-85066466941
"Norman D.G., Baier W., Watson D.G., Burnett B., Painter M., Williams M.A.","56372315100;57170082300;35560530200;55693998200;57204567711;57209130353;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056161274&doi=10.1016%2fj.forsciint.2018.10.027&partnerID=40&md5=eb8c51cd43affbe5d2ae221a182cba1c",2-s2.0-85056161274
"Raynor E., Konala P., Freemont A.","57203791777;35386641700;57207893222;",2018,"Journal of Forensic and Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052930960&doi=10.1016%2fj.jflm.2018.09.002&partnerID=40&md5=9a73227671983489a1054bcd88e267cd",2-s2.0-85052930960
"Cherepennikov Yu.M., Hampai D., Azzutti C., Krasnykh A.A., Miloichikova I.A., Stuchebrov S.G., Batranin A.V., Dabagov S.B.","55247303400;23004732700;57201985271;57191170007;56377790400;55247303500;55885891900;7004518620;",2018,"Journal of Instrumentation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051454487&doi=10.1088%2f1748-0221%2f13%2f07%2fC07003&partnerID=40&md5=1d9a7898156fa6f3e12f36680208c87b",2-s2.0-85051454487
"Baier W., Warnett J.M., Payne M., Williams M.A.","57170082300;55947833400;57192302013;57209130353;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036531812&doi=10.1111%2f1556-4029.13700&partnerID=40&md5=c9bd3796d60c4089fda36430416c77f2",2-s2.0-85036531812
"Nguyen E., Doyle E.","57201467538;57201460162;",2018,"Journal of Forensic Radiology and Imaging","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044954208&doi=10.1016%2fj.jofri.2018.03.002&partnerID=40&md5=e25556ba5aa1a8c885dd3ef435c88935",2-s2.0-85044954208
"Norman D.G., Watson D.G., Burnett B., Fenne P.M., Williams M.A.","56372315100;35560530200;55693998200;44661072500;57209130353;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039870341&doi=10.1016%2fj.forsciint.2017.12.039&partnerID=40&md5=ad5ed7115e71d33143cd4f9d25315290",2-s2.0-85039870341
"Cecchetto G.","7005539247;",2018,"P5 Medicine and Justice: Innovation, Unitariness and Evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047024279&doi=10.1007%2f978-3-319-67092-8_37&partnerID=40&md5=5589d6cbbbb2bb00b7cf3fa1d9ea4949",2-s2.0-85047024279
"Ferrara S.D.","7103237527;",2018,"P5 Medicine and Justice: Innovation, Unitariness and Evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047047268&doi=10.1007%2f978-3-319-67092-8_39&partnerID=40&md5=0d068a42c6f1972fe9e2078b6b47ee2b",2-s2.0-85047047268
"Boucherie A., S. Jørkov M.L., Smith M.","57191694803;57196356668;55573861600;",2017,"International Journal of Paleopathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032745470&doi=10.1016%2fj.ijpp.2017.10.005&partnerID=40&md5=47d0f4aebcaf4f88fb4dd8156fe60b18",2-s2.0-85032745470
"Johnson V., Beckett S., Márquez-Grant N.","57195425215;36173886400;37093370600;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027976401&doi=10.1007%2fs00414-017-1662-y&partnerID=40&md5=598692756762330403e9202602a86e25",2-s2.0-85027976401
"Pelletti G., Cecchetto G., Viero A., Fais P., Weber M., Miotto D., Montisci M., Viel G., Giraudo C.","57035455200;7005539247;55613229200;36552190300;7404140277;7007013799;6603171719;25226336000;36645827200;",2017,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030835649&doi=10.1016%2fj.legalmed.2017.10.003&partnerID=40&md5=1457234e3c7fe317d821956dee067ca5",2-s2.0-85030835649
"Martín-Vega D., Simonsen T.J., Wicklein M., Hall M.J.R.","23094972800;6603952505;6603280326;7403483721;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018741278&doi=10.1007%2fs00414-017-1598-2&partnerID=40&md5=c8e8f03610491238c38ef16785fbe5c4",2-s2.0-85018741278
"Ferrara S.D., Cecchetto G., Cecchi R., Favretto D., Grabherr S., Ishikawa T., Kondo T., Montisci M., Pfeiffer H., Bonati M.R., Shokry D., Vennemann M., Bajanowski T.","7103237527;7005539247;16411214100;55394813400;16743897700;7404714481;56209971800;6603171719;55589517900;56167529200;55909358400;36338038100;56254306100;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018678521&doi=10.1007%2fs00414-017-1585-7&partnerID=40&md5=be38fb8c1ccf6ad4c203399e1ea6f0dd",2-s2.0-85018678521
"Deguette C., Ramond-Roquin A., Rougé-Maillart C.","55820594900;55787323000;55408719500;",2017,"Morphologie","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019099959&doi=10.1016%2fj.morpho.2017.03.008&partnerID=40&md5=c680433094d06c76dc5bdd5b34df3b98",2-s2.0-85019099959
"Pelletti G., Viel G., Fais P., Viero A., Visentin S., Miotto D., Montisci M., Cecchetto G., Giraudo C.","57035455200;25226336000;36552190300;55613229200;57200592921;7007013799;6603171719;7005539247;36645827200;",2017,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011866999&doi=10.1016%2fj.legalmed.2017.01.009&partnerID=40&md5=19ed10768791466698552a77ec996834",2-s2.0-85011866999
"Le Garff E., Mesli V., Delannoy Y., Colard T., De Jonckheere J., Demondion X., Hédouin V.","55876590100;55876661200;37261138600;24069910600;23979354800;7003703096;7003885609;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013436175&doi=10.1016%2fj.forsciint.2017.02.005&partnerID=40&md5=301c95b9ba0958a7f9766115f8dc91c6",2-s2.0-85013436175
"Arthurs O.J., Hutchinson J.C., Sebire N.J.","6507902996;57006097800;7004794073;",2017,"Forensic Science, Medicine, and Pathology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009260451&doi=10.1007%2fs12024-016-9821-x&partnerID=40&md5=04534f57389e75aec428aceb827057c1",2-s2.0-85009260451
"Hainsworth S.","6701909480;",2017,"Criminal Dismemberment: Forensic and Investigative Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050278983&doi=10.1201%2f9781315373126&partnerID=40&md5=b46d63e9dc98e5cc072b4b7da30d3f38",2-s2.0-85050278983
"Baier W., Norman D.G., Warnett J.M., Payne M., Harrison N.P., Hunt N.C.A., Burnett B.A., Williams M.A.","57170082300;56372315100;55947833400;57192302013;57192295566;57192295989;55693998200;56409223700;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003756272&doi=10.1016%2fj.forsciint.2016.11.040&partnerID=40&md5=6c9902a6715f67f613c53b638da241cb",2-s2.0-85003756272
