Authors,Author(s) ID,Year,Source title,Link,EID
"Manganelli M., Weyermann C., Gassner A.-L.","57203804710;23978745200;24764836500;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062731246&doi=10.1016%2fj.forsciint.2019.02.050&partnerID=40&md5=a8e25482c42f307e44f4d7ccdfc19313",2-s2.0-85062731246
"Gassner A.-L., Ribeiro C., Kobylinska J., Zeichner A., Weyermann C.","24764836500;57190225860;57194836574;7005860122;23978745200;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978472932&doi=10.1016%2fj.forsciint.2016.06.029&partnerID=40&md5=e15bf1e782c43ee03c8ece4fed37b377",2-s2.0-84978472932
"Gassner A.-L., Weyermann C.","24764836500;23978745200;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961655175&doi=10.1016%2fj.forsciint.2016.03.022&partnerID=40&md5=23b57102a7ec81d7b4457dded7cdb314",2-s2.0-84961655175
"Taudte R.V., Roux C., Bishop D., Blanes L., Doble P., Beavis A.","55907909000;7202017940;7401913655;8606130700;6603627895;7007045269;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940971109&doi=10.1039%2fc5ay00306g&partnerID=40&md5=82cb0894147e5a0abacce520bcb029f3",2-s2.0-84940971109
"Bueno J., Lednev I.K.","55220519700;7004549899;",2013,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886773728&doi=10.1039%2fc3ay40721g&partnerID=40&md5=5e56dee16d848cfc0317c61de97e15a0",2-s2.0-84886773728
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Dalby O., Butler D., Birkett J.W.","36160383000;57198299952;7004014784;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954320178&doi=10.1111%2fj.1556-4029.2010.01370.x&partnerID=40&md5=8ed7f76d57e3a1216c821751a8972c1b",2-s2.0-77954320178
"Sharma S.P., Lahiri S.C.","55428765100;7203050822;",2009,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649088077&doi=10.1016%2fj.scijus.2008.07.002&partnerID=40&md5=faf4d95bff6b108af9e968be12987f27",2-s2.0-69649088077
"Scherperel G., Reid G.E., Waddell Smith R.","12799129400;7402424649;7006383201;",2009,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68549125421&doi=10.1007%2fs00216-009-2689-9&partnerID=40&md5=0e82c95ebb41b3a7bfd83d6970315b47",2-s2.0-68549125421
"Feng J., Guo B., Lin J.-M., Xu J., Zhou H., Sun Y., Liu Y., Quan Y., Lu X.","55468544400;18633992100;36078549300;57196736457;56422756400;36128964100;57189504332;36128753500;7404839957;",2008,"Chinese Journal of Chromatography (Se Pu)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-59149102227&partnerID=40&md5=2b4a46d73e11406398e6a88fe1468f03",2-s2.0-59149102227
"Laza D., Nys B., Kinder J.D., Kirsch-De Mesmaeker A., Moucheron C.","16506608200;35080922200;35080522800;7005778151;6603770123;",2007,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250325448&doi=10.1111%2fj.1556-4029.2007.00490.x&partnerID=40&md5=3068362e1964809a33319094f9aa3a0f",2-s2.0-34250325448
"Cruces-Blanco C., Gámiz-Gracia L., García-Campaña A.M.","56089349500;6601966891;7004918727;",2007,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847260323&doi=10.1016%2fj.trac.2006.12.007&partnerID=40&md5=c466df607dc94a0a3d4a34233e2088c6",2-s2.0-33847260323
"Mahoney C.M., Gillen G., Fahey A.J.","7102147153;7005794346;7004179421;",2006,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644615109&doi=10.1016%2fj.forsciint.2005.02.036&partnerID=40&md5=226aaa5a7a6ff53aa6e89c5c85228cfb",2-s2.0-33644615109
"Zeichner A., Ehrlich S., Shoshani E., Halicz L.","7005860122;7101930871;56615653900;7003803889;",2006,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644614697&doi=10.1016%2fj.forsciint.2005.01.020&partnerID=40&md5=ee471d1b348d1804a2876b86fd5b2889",2-s2.0-33644614697
"Tagliaro F., Bortolotti F.","7006052078;7005050288;",2006,"Electrophoresis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31844436011&doi=10.1002%2felps.200500697&partnerID=40&md5=1348c2f421b1bb6497762522010f574a",2-s2.0-31844436011
"Bai R.-F., Wan L.-H., Li J.-B.","15753321700;23494276000;56239895100;",2005,"Chinese Journal of Forensic Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344374947&partnerID=40&md5=f2dcaae0bf85134de5bff5b811dd8c63",2-s2.0-20344374947
"Cascio O., Trettene M., Bortolotti F., Milana G., Tagliaro F.","6506754253;6506338700;7005050288;6603866678;7006052078;",2004,"Electrophoresis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042732143&partnerID=40&md5=0baa016ac421b96afc11819268ea97b9",2-s2.0-3042732143
"MacCrehan W.A., Layman M.J., Secl J.D.","7003651944;6701688331;6504193676;",2003,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042531994&doi=10.1016%2fS0379-0738%2803%2900207-X&partnerID=40&md5=0de3f359a91037f4089f0bf98e15e9e6",2-s2.0-0042531994
"Zeichner A.","7005860122;",2003,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141956029&doi=10.1007%2fs00216-003-1994-y&partnerID=40&md5=a6c7f79d64cba45b78e3c1d62f4352c5",2-s2.0-0141956029
"Brettell T.A., Rudin N., Saferstein R.","6604035747;6602114968;6603724137;",2003,"Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038793896&doi=10.1021%2fac0301447&partnerID=40&md5=13c1f73cf055f9e1651fb979bf70d894",2-s2.0-0038793896
"Brozek-Mucha Z., Zadora G., Dane F.","6602161516;6603075450;35833642600;",2003,"Science and Justice - Journal of the Forensic Science Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242679591&doi=10.1016%2fS1355-0306%2803%2971782-1&partnerID=40&md5=d7fd35bc6ed130fb39a88849ee0fe6e2",2-s2.0-0242679591
"MacCrehan W.A., Reardon M.R., Duewer D.L.","7003651944;7102006860;7004083675;",2002,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036845303&partnerID=40&md5=7b8c62902d2f77d96c812f3843ff2522",2-s2.0-0036845303
"MacCrehan W.A., Reardon M.R.","7003651944;7102006860;",2002,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036381096&partnerID=40&md5=98ff27c566242633939e5a628373848a",2-s2.0-0036381096
"MacCrehan W.A., Reardon M.R., Duewer D.L.","7003651944;7102006860;7004083675;",2002,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036194704&partnerID=40&md5=8392c709943c310fa36dc576a871bb0b",2-s2.0-0036194704
"Thormann W., Lurie I.S., McCord B., Marti U., Cenni B., Malik N.","7005530699;7006426157;7004001442;35575910800;6603115000;57194825856;",2001,"Electrophoresis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034747397&doi=10.1002%2f1522-2683%28200111%2922%3a19%3c4216%3a%3aAID-ELPS4216%3e3.0.CO%3b2-W&partnerID=40&md5=165c9e0871a24c5f89ecb0ee106cc7c1",2-s2.0-0034747397
