Authors,Author(s) ID,Year,Source title,Link,EID
"Castro S.V.F., Cardoso R.M., Santana M.H.P., Richter E.M., Munoz R.A.A.","57201975138;56730121600;57189464792;13309480600;7202035961;",2019,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065705330&doi=10.1016%2fj.talanta.2019.05.048&partnerID=40&md5=31657620b390119ef6a02ea36d961841",2-s2.0-85065705330
"Gallidabino M.D., Irlam R.C., Salt M.C., O'Donnell M., Beardah M.S., Barron L.P.","36135414600;57193189344;57208862113;57208755025;6506163935;12753795900;",2019,"Analytica Chimica Acta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065977420&doi=10.1016%2fj.aca.2019.04.048&partnerID=40&md5=e8932c58ec56410a7751f5931770092d",2-s2.0-85065977420
"Abdul-Karim N., Blackman C.S., Gill P.P., Karu K.","55537651900;7005826606;55192818500;36947932100;",2016,"Journal of Hazardous Materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969847989&doi=10.1016%2fj.jhazmat.2016.04.081&partnerID=40&md5=7c925bc729dd58b612c9b40a43e3fa2a",2-s2.0-84969847989
"Taudte R.V., Roux C., Blanes L., Horder M., Kirkbride K.P., Beavis A.","55907909000;7202017940;8606130700;57113201600;56337473100;7007045269;",2016,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958012371&doi=10.1007%2fs00216-016-9357-7&partnerID=40&md5=c88f8ff1eaf8749801be5bd996300fda",2-s2.0-84958012371
"Goudsmits E., Sharples G.P., Birkett J.W.","56926734200;7003677879;7004014784;",2015,"TrAC - Trends in Analytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945358419&doi=10.1016%2fj.trac.2015.05.010&partnerID=40&md5=3d1326cf71a2936b306b5cf19a20fca5",2-s2.0-84945358419
"Benito S., Abrego Z., Sánchez A., Unceta N., Goicolea M.A., Barrio R.J.","56452691700;55062298400;14322502100;6507899948;6602249008;7006546783;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919338496&doi=10.1016%2fj.forsciint.2014.11.002&partnerID=40&md5=3130e608902d127ca797a8cd800f8d30",2-s2.0-84919338496
"Szomborg K., Jongekrijg F., Gilchrist E., Webb T., Wood D., Barron L.","55858378900;55178490300;55074774900;55858543200;57198667911;12753795900;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884320066&doi=10.1016%2fj.forsciint.2013.08.018&partnerID=40&md5=55af4cb6e59fe32a04a2c9c0aaf463f5",2-s2.0-84884320066
"Detata D.A., Collins P.A., McKinley A.J.","55537850000;26032053700;7006205169;",2013,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876729034&doi=10.1111%2f1556-4029.12078&partnerID=40&md5=d5dedc8b0df37d2f4b753e9bc2bd3c27",2-s2.0-84876729034
"Detata D.A., Collins P.A., Mckinley A.J.","55537850000;26032053700;7006205169;",2013,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875515829&doi=10.1111%2f1556-4029.12035&partnerID=40&md5=ffba5872a0bc970b56af8cd13dc7bdb6",2-s2.0-84875515829
"Romolo F.S., Cassioli L., Grossi S., Cinelli G., Russo M.V.","6508292376;55508246500;55507072500;6506031871;56525453800;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872418760&doi=10.1016%2fj.forsciint.2012.11.005&partnerID=40&md5=5bbd5be1f89de4480ad62a37e75faeee",2-s2.0-84872418760
"Song-im N., Benson S., Lennard C.","55232353200;11641436800;7004674536;",2012,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865618121&doi=10.1016%2fj.forsciint.2012.05.006&partnerID=40&md5=4d2912746289184ee43f4e13d5a975fb",2-s2.0-84865618121
