Authors,Author(s) ID,Year,Source title,Link,EID
"Giorgetti A., Giraudo C., Viero A., Bisceglia M., Lupi A., Fais P., Quaia E., Montisci M., Cecchetto G., Viel G.","57208214957;36645827200;55613229200;57208655596;57208564162;36552190300;7004591510;6603171719;7005539247;25226336000;",2019,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065429703&doi=10.1007%2fs00414-019-02071-8&partnerID=40&md5=596570d59de45a1765c2429ca1e6cc7a",2-s2.0-85065429703
"Filograna L., Guglielmi G., Floris R., Marchetti D.","12545733900;7005143760;56516466800;7005986602;",2018,"Journal of Forensic Radiology and Imaging","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056756375&doi=10.1016%2fj.jofri.2018.11.001&partnerID=40&md5=74094c1654050994ebb84f0bf4072ca4",2-s2.0-85056756375
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Delteil C., Gach P., Ben Nejma N., Capasso F., Perich P., Massiani P., Gorincour G., Piercecchi-Marti M.-D., Tuchtan L.","56128308100;57190280481;57201279885;56255062300;56964956400;57196482016;55405656300;7004494588;55062288100;",2018,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044151900&doi=10.1016%2fj.legalmed.2018.03.004&partnerID=40&md5=be97cf75415a7fce8acbc16090ee198f",2-s2.0-85044151900
"Cecchetto G.","7005539247;",2018,"P5 Medicine and Justice: Innovation, Unitariness and Evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047024279&doi=10.1007%2f978-3-319-67092-8_37&partnerID=40&md5=5589d6cbbbb2bb00b7cf3fa1d9ea4949",2-s2.0-85047024279
"Ferrara S.D.","7103237527;",2018,"P5 Medicine and Justice: Innovation, Unitariness and Evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047047268&doi=10.1007%2f978-3-319-67092-8_39&partnerID=40&md5=0d068a42c6f1972fe9e2078b6b47ee2b",2-s2.0-85047047268
"Pelletti G., Cecchetto G., Viero A., Fais P., Weber M., Miotto D., Montisci M., Viel G., Giraudo C.","57035455200;7005539247;55613229200;36552190300;7404140277;7007013799;6603171719;25226336000;36645827200;",2017,"Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030835649&doi=10.1016%2fj.legalmed.2017.10.003&partnerID=40&md5=1457234e3c7fe317d821956dee067ca5",2-s2.0-85030835649
"Visentin S., Pelletti G., Dengo C., De Matteis M., Montisci M.","57200592921;57035455200;57194203865;57194215492;6603171719;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019195499&doi=10.1016%2fj.forsciint.2017.04.017&partnerID=40&md5=8045fbd5d67310fefcd5be096d8b14ef",2-s2.0-85019195499
"Ferrara S.D., Cecchetto G., Cecchi R., Favretto D., Grabherr S., Ishikawa T., Kondo T., Montisci M., Pfeiffer H., Bonati M.R., Shokry D., Vennemann M., Bajanowski T.","7103237527;7005539247;16411214100;55394813400;16743897700;7404714481;56209971800;6603171719;55589517900;56167529200;55909358400;36338038100;56254306100;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018678521&doi=10.1007%2fs00414-017-1585-7&partnerID=40&md5=be38fb8c1ccf6ad4c203399e1ea6f0dd",2-s2.0-85018678521
"Deguette C., Ramond-Roquin A., Rougé-Maillart C.","55820594900;55787323000;55408719500;",2017,"Morphologie","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019099959&doi=10.1016%2fj.morpho.2017.03.008&partnerID=40&md5=c680433094d06c76dc5bdd5b34df3b98",2-s2.0-85019099959
