Authors,Author(s) ID,Year,Source title,Link,EID
"Seyfang K.E., Lucas N., Popelka-Filcoff R.S., Kobus H.J., Redman K.E., Kirkbride K.P.","56957040600;57169935900;15521468200;7003432475;56956687500;56337473100;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063524025&doi=10.1016%2fj.forsciint.2019.03.019&partnerID=40&md5=94432258cc2924ad13f88e589091f232",2-s2.0-85063524025
"Lucas N., Seyfang K.E., Plummer A., Cook M., Kirkbride K.P., Kobus H.","57169935900;56957040600;57204518307;57169595000;56337473100;7003432475;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061693462&doi=10.1016%2fj.forsciint.2019.01.030&partnerID=40&md5=85a87a19d6c935d1de5e29f1e0613f16",2-s2.0-85061693462
"Brożek-Mucha Z.","6602161516;",2017,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025128730&doi=10.1007%2fs00216-017-0460-1&partnerID=40&md5=899f63bf47a76e55a484eaedd0f061e8",2-s2.0-85025128730
"Aliste M., Chávez L.G.","56104447400;57102993900;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957573824&doi=10.1016%2fj.forsciint.2016.01.034&partnerID=40&md5=006060229b4eabbf430d858208313732",2-s2.0-84957573824
"Chang K.H., Jayaprakash P.T., Yew C.H., Abdullah A.F.L.","55645695400;7004736167;55644072200;55621468900;",2013,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875926381&doi=10.1080%2f00450618.2012.691546&partnerID=40&md5=29fd2f61a8e69b91779c69d0ebf86c3e",2-s2.0-84875926381
"Brozek-Mucha Z.","6602161516;",2011,"Microscopy and Microanalysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82055166007&doi=10.1017%2fS1431927611012141&partnerID=40&md5=e98cedf3605ff58d8fbad29102f50436",2-s2.0-82055166007
"Dalby O., Butler D., Birkett J.W.","36160383000;57198299952;7004014784;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954320178&doi=10.1111%2fj.1556-4029.2010.01370.x&partnerID=40&md5=8ed7f76d57e3a1216c821751a8972c1b",2-s2.0-77954320178
"Weber P.K., Graham G.A., Teslich N.E., Chan W.M., Ghosal S., Leighton T.J., Wheeler K.E.","7402380449;7201515750;12799161200;55471373200;7102553161;8969038300;7102057630;",2010,"Journal of Microscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952625232&doi=10.1111%2fj.1365-2818.2009.03336.x&partnerID=40&md5=104dbc9830f75f66093f455e46870b2b",2-s2.0-77952625232
"Rüdenauer F., Koops H.W.P., Hobler G., Palmetshofer L., Bluhm H.","6603590244;7006151474;7004860967;7003497171;7004922513;",2008,"Vacuum Electronics: Components and Devices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892356540&doi=10.1007%2f978-3-540-71929-8_5&partnerID=40&md5=d1394f6e140fd63ee3fb2bc53f2cfc1a",2-s2.0-84892356540
"Kempson I.M., Kirkbride K.P., Skinner W.M., Coumbaros J.","6602311016;56337473100;57201542468;7801471626;",2005,"Talanta","https://www.scopus.com/inward/record.uri?eid=2-s2.0-23344437678&doi=10.1016%2fj.talanta.2005.05.026&partnerID=40&md5=5295fa0a92a7f56acfdc284eb9e2f456",2-s2.0-23344437678
"Bai R.-F., Wan L.-H., Li J.-B.","15753321700;23494276000;56239895100;",2005,"Chinese Journal of Forensic Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20344374947&partnerID=40&md5=f2dcaae0bf85134de5bff5b811dd8c63",2-s2.0-20344374947
"Zeichner A.","7005860122;",2003,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141956029&doi=10.1007%2fs00216-003-1994-y&partnerID=40&md5=a6c7f79d64cba45b78e3c1d62f4352c5",2-s2.0-0141956029
"Brozek-Mucha Z., Zadora G.","6602161516;6603075450;",2001,"Z Zagadnien Nauk Sadowych","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035717511&partnerID=40&md5=4cc464a2f4187aa313d00aa25f3ab9d1",2-s2.0-0035717511
"Saverio Romolo F., Margot P.","6508292376;7004580112;",2001,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035876938&doi=10.1016%2fS0379-0738%2800%2900428-X&partnerID=40&md5=e2f36a3e097a0be7c0c29e4addbcf379",2-s2.0-0035876938
"Blanco-Pampín J.M.","56614846600;",2001,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035051566&partnerID=40&md5=976652bfcfeaa664c684830192265c66",2-s2.0-0035051566
"Phillips S.A.","36917211800;",2001,"Science and Justice - Journal of the Forensic Science Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034981285&doi=10.1016%2fS1355-0306%2801%2971857-6&partnerID=40&md5=e9559c23fa74c3f9483214deb663df22",2-s2.0-0034981285
