Authors,Author(s) ID,Year,Source title,Link,EID
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Doña-Fernández A., de Andres-Gimeno I., Santiago-Toribio P., Valtuille-Fernández E., Aller-Sanchez F., Heras-González A.","57204124213;57204128178;57204126547;57204120517;57204121312;57204122434;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054593662&doi=10.1016%2fj.forsciint.2018.09.021&partnerID=40&md5=fcb01b017e64882e18c16e8722b12305",2-s2.0-85054593662
"Maitre M., Horder M., Kirkbride K.P., Gassner A.-L., Weyermann C., Roux C., Beavis A.","57192155063;57113201600;56337473100;24764836500;23978745200;7202017940;7007045269;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786512&doi=10.1016%2fj.forsciint.2018.08.036&partnerID=40&md5=054cbf1d9c1e01f091bc8610a375cf17",2-s2.0-85053786512
"Brożek-Mucha Z., Zdeb K.","6602161516;44462445800;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030257685&doi=10.1111%2f1556-4029.13631&partnerID=40&md5=cb6b4daa51ae07eb55c68b800fa4d336",2-s2.0-85030257685
"Laflèche D.J.N., Brière S.J.J., Faragher N.F., Hearns N.G.R.","56518233000;57203523431;36157536400;56518102600;",2018,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052060205&doi=10.1080%2f00085030.2018.1463202&partnerID=40&md5=8406017994cd1a8665da0b7d2d8d700d",2-s2.0-85052060205
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Kara İ.","56592181100;",2017,"Microscopy Research and Technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034023066&doi=10.1002%2fjemt.22942&partnerID=40&md5=c0b52954c70c937e73d7b7b279463a0c",2-s2.0-85034023066
"Brożek-Mucha Z.","6602161516;",2017,"Analytical and Bioanalytical Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025128730&doi=10.1007%2fs00216-017-0460-1&partnerID=40&md5=899f63bf47a76e55a484eaedd0f061e8",2-s2.0-85025128730
"Spathis V.","57194945450;",2017,"Defence Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024406809&doi=10.1016%2fj.dt.2017.03.007&partnerID=40&md5=e02e46290f66fd60e9563a39c65e5c33",2-s2.0-85024406809
"Brożek-Mucha Z.","6602161516;",2017,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007605442&doi=10.1016%2fj.scijus.2016.11.004&partnerID=40&md5=41937bf16972f896c419086c375d0445",2-s2.0-85007605442
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Cook M.","57169595000;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995792979&doi=10.1016%2fj.forsciint.2016.11.002&partnerID=40&md5=87b0d68e1b73c61c6c7d3e704479a5cc",2-s2.0-84995792979
"Lucas N., Cook M., Wallace J., Kirkbride K.P., Kobus H.","57169935900;57169595000;7402967718;56337473100;7003432475;",2016,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976523073&doi=10.1016%2fj.forsciint.2016.06.006&partnerID=40&md5=6c2fe3a450cbeb4ffa35cd02aacd04d0",2-s2.0-84976523073
"Zieba-Palus J.","6602086334;",2016,"Handbook of Trace Analysis: Fundamentals and Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944244450&doi=10.1007%2f978-3-319-19614-5_11&partnerID=40&md5=10b0d8334ff2eb4c02c555575bc82172",2-s2.0-84944244450
"Filella M.","7004683254;",2016,"Environmental Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997343214&doi=10.1071%2fEN16078&partnerID=40&md5=9acd8052033c43210e5b313742760048",2-s2.0-84997343214
"Hannigan T.J., McDermott S.D., Greaney C.M., O'Shaughnessy J., O'Brien C.M.","6602302552;7005399253;56829433800;56829019700;56828738400;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941247997&doi=10.1016%2fj.forsciint.2015.08.003&partnerID=40&md5=f47569eb3434977ead3e043e2a83e116",2-s2.0-84941247997
"Brozek-Mucha Z.","6602161516;",2015,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937239494&doi=10.1016%2fj.forsciint.2015.06.033&partnerID=40&md5=22f29e883d9201139cb8595e3009dd95",2-s2.0-84937239494
"Martin D., Gonzalvez A.G., Buesing F., Urena A.G.","56468440500;35334205500;57041352900;6508242555;",2015,"Applied Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953382482&doi=10.1366%2f14-07832&partnerID=40&md5=b206332aa40ff393509000fd7d60826c",2-s2.0-84953382482
"Yeager B., Bustin K., Stewart J., Dross R., Bell S.","55482035700;56884833300;56956184000;56957128600;55423348700;",2015,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946867354&doi=10.1039%2fc5ay02417j&partnerID=40&md5=7cf7e4b0b39687faaadd7a2b6b5d4f8f",2-s2.0-84946867354
"Weber I.T., Melo A.J.G., Lucena M.A.M., Consoli E.F., Rodrigues M.O., de Sá G.F., Maldaner A.O., Talhavini M., Alves S.","7102280478;55153758900;7005609500;56384449500;10144730100;7004281939;36883383800;6602405849;35516899500;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907953876&doi=10.1016%2fj.forsciint.2014.09.001&partnerID=40&md5=2a811203ff9fa730df386e55eb7d7ee2",2-s2.0-84907953876
"Brozek-Mucha Z.","6602161516;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894665109&doi=10.1016%2fj.forsciint.2014.01.020&partnerID=40&md5=51e11fdc6845da4ab77eb667573cf696",2-s2.0-84894665109
"Izraeli E.S., Tsach T., Levin N.","55621553400;6508141599;16683533000;",2014,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890430819&doi=10.1002%2fxrs.2495&partnerID=40&md5=5ac01e68b49f0b29d216a64d6bee4a85",2-s2.0-84890430819
"Brozek-Mucha Z.","6602161516;",2014,"BioMed Research International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904212014&doi=10.1155%2f2014%2f428038&partnerID=40&md5=9c1f4a557ef2656496887946e16ccb78",2-s2.0-84904212014
"Love C., Gilchrist E., Smith N., Barron L.","55762135200;55074774900;35472999100;12753795900;",2013,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878827627&doi=10.1016%2fj.forsciint.2013.04.017&partnerID=40&md5=3645aeef754a65631b9a49cd7af40f88",2-s2.0-84878827627
