Authors,Author(s) ID,Year,Source title,Link,EID
"Zapata F., López-López M., Amigo J.M., García-Ruiz C.","56417459200;36614422500;13408911100;35271820400;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034773344&doi=10.1016%2fj.forsciint.2017.11.025&partnerID=40&md5=8a573c7e337795d7ce26363220115476",2-s2.0-85034773344
"Rost T., Kalberer N., Scheurer E.","7004875950;57208972882;6508343149;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024488526&doi=10.1016%2fj.forsciint.2017.07.001&partnerID=40&md5=97586d91fc771cc39e264371ae2e4603",2-s2.0-85024488526
"Hofer R., Graf S., Christen S.","7102519501;57193251552;57193237090;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012010001&doi=10.1016%2fj.forsciint.2017.01.019&partnerID=40&md5=2fd5194f3b9c0282c4d68933decac656",2-s2.0-85012010001
"López-López M., Alvarez-Llamas C., Pisonero J., García-Ruiz C., Bordel N.","36614422500;56605031200;6506992041;35271820400;6603746668;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014367370&doi=10.1016%2fj.forsciint.2017.02.012&partnerID=40&md5=595fa811beaaac6ab1f2d5344ec5c534",2-s2.0-85014367370
"Robinson E.M., Brown K., Watkins D.","57193928858;22950063500;22952304100;",2016,"Crime Scene Photography: Third Edition","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017540218&doi=10.1016%2fB978-0-12-802764-6.00007-6&partnerID=40&md5=15f184726ebe1a2da58338c7849469ce",2-s2.0-85017540218
"de la Ossa M.Á.F., Lopez-López M., Calcerrada M., García-Ruiz C.","36614132800;36614422500;55602272500;35271820400;",2016,"Forensic Science: A Multidisciplinary Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017428393&doi=10.1002%2f9783527693535.ch7&partnerID=40&md5=65df238c21c4fd809f7ec042326efc7a",2-s2.0-85017428393
"Cox B., McGrath S.A., Gardner E.A.","57194603931;57194589259;55567105500;",2016,"AFTE Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021085147&partnerID=40&md5=9bdd5c144ccb02b1eaa56f7433df7e33",2-s2.0-85021085147
"López-López M., García-Ruiz C.","36614422500;35271820400;",2014,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898684271&doi=10.1016%2fj.forsciint.2014.03.023&partnerID=40&md5=d91db477c383044b5af8b1b664ad4703",2-s2.0-84898684271
"Farrar A., Porter G., Renshaw A.","55352834400;7201922540;24491011700;",2012,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865845875&doi=10.1111%2fj.1556-4029.2012.02231.x&partnerID=40&md5=655ed616381b90fbd5409c4344e3b7bb",2-s2.0-84865845875
"Baker B.W., Reinholz A.D., Espinoza E.O.","7401449334;24768302000;56348343000;",2012,"Herpetological Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861363957&partnerID=40&md5=baa60841960eb53c736e08946d200ab8",2-s2.0-84861363957
"Robinson E.M., Richards G.B.","57193928858;7201583661;",2010,"Crime Scene Photography","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013727111&doi=10.1016%2fC2009-0-61082-5&partnerID=40&md5=1c09f2999c2d3ce3f3c0607ee55a8219",2-s2.0-85013727111
