Authors,Author(s) ID,Year,Source title,Link,EID
"Gallidabino M.D., Barron L.P., Weyermann C., Romolo F.S.","36135414600;12753795900;23978745200;6508292376;",2019,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061287530&doi=10.1039%2fc8an01841c&partnerID=40&md5=360030322b6d88434550e93fdf97c559",2-s2.0-85061287530
"Chávez Reyes L., Elgueta López C., Briceño Barrios A., Garrido Soto C., Ibáñez C., Jamett Díaz F.","57202831044;57202833297;57202835781;57202835472;12041149600;57202838006;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049502507&doi=10.1016%2fj.forsciint.2018.06.029&partnerID=40&md5=ca06b3dcdb19b3b4c2e1a2d344ba548e",2-s2.0-85049502507
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998656243&doi=10.1016%2fj.forsciint.2016.09.003&partnerID=40&md5=72e08daa40fe2a6dc2975729496feac9",2-s2.0-84998656243
"Tamuli R.P., Patowary A.J., Sarmah S.","55855475300;35724422000;24345208000;",2013,"Medico-Legal Update","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884133033&partnerID=40&md5=9484822bdf064259c70d1777e89611a2",2-s2.0-84884133033
"Yañez J., Paz Farías M., Zúñiga V., Soto C., Contreras D., Pereira E., Mansilla H.D., Saavedra R., Castillo R., Sáez P.","10144457000;54409140500;54410055000;7007083169;7006727169;7202834279;7003787740;55760909900;36795730400;54780700600;",2012,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83555166327&doi=10.1016%2fj.microc.2011.10.003&partnerID=40&md5=37fa98a2b3bd4faa779154061b55688e",2-s2.0-83555166327
"Brozek-Mucha Z.","6602161516;",2011,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959549135&doi=10.1016%2fj.forsciint.2011.01.031&partnerID=40&md5=de83dd295df49eba7a74708d682950e4",2-s2.0-79959549135
"Abdul Halim M.I., Ahmad U.K., Yew Chong Hooi, Jasmani H.","41760958100;7003569637;42861526600;6505908808;",2010,"CSSR 2010 - 2010 International Conference on Science and Social Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959650453&doi=10.1109%2fCSSR.2010.5773720&partnerID=40&md5=b44ad7f367b41eebd27bba48de15e6e3",2-s2.0-79959650453
"Wan T., Yu D., Zhang T., Zhang X., Zhou J.","37012849400;57199475020;37012878900;37012845500;55723371200;",2010,"Procedia Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951804954&doi=10.1016%2fj.proeng.2010.11.004&partnerID=40&md5=1b72ecb362d208247e1db36c0091018d",2-s2.0-79951804954
"Biro C., Kovac P., Palkovic M., El-Hassoun O., Caplovicova M., Novotny J., Jakubovsky J.","57201472038;9232753100;6603683322;36028121200;6507758116;36665037200;7004951960;",2010,"Romanian Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249240353&doi=10.4323%2frjlm.2010.225&partnerID=40&md5=d2c2f112e0e56f6c59cfdf0e0206cab5",2-s2.0-78249240353
"Rijnders M.R., Stamouli A., Bolck A.","35811154900;6602670587;56162937300;",2010,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951120499&doi=10.1111%2fj.1556-4029.2009.01292.x&partnerID=40&md5=a247651167a64c9dc3b00ac9407e0c9f",2-s2.0-77951120499
"Brozek-Mucha Z.","6602161516;",2007,"X-Ray Spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549022588&doi=10.1002%2fxrs.990&partnerID=40&md5=f1b6b07f87912b0ac7136e2d4b365d03",2-s2.0-36549022588
"Steffen S., Otto M., Niewoehner L., Barth M., Brozek-Mucha Z., Biegstraaten J., Horváth R.","23493906500;7201539824;8525342900;57189351968;6602161516;8525343100;21738982800;",2007,"Spectrochimica Acta - Part B Atomic Spectroscopy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548613217&doi=10.1016%2fj.sab.2007.04.005&partnerID=40&md5=822322c7343d49eb920a365123caa8c1",2-s2.0-34548613217
