Authors,Author(s) ID,Year,Source title,Link,EID
"Sarapura P., Gonzalez M.F., Gonzalez F., Morzan E., Cerchietti L., Custo G.","57210370750;57210374929;57210369567;55352390900;57193644662;8684117500;",2019,"Applied Radiation and Isotopes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070523751&doi=10.1016%2fj.apradiso.2019.108841&partnerID=40&md5=47f85eb08db5ebcf2a952d7b6a07b2bb",2-s2.0-85070523751
"Bell S., Feeney W.","55423348700;57208466398;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064854013&doi=10.1016%2fj.forsciint.2019.04.002&partnerID=40&md5=fed7b075d6d5ea06a535fd122fa915e5",2-s2.0-85064854013
"Maitre M., Chadwick S., Kirkbride K.P., Gassner A.-L., Weyermann C., Beavis A., Roux C.","57192155063;53982621300;56337473100;24764836500;23978745200;7007045269;7202017940;",2019,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060629730&doi=10.1016%2fj.scijus.2019.01.007&partnerID=40&md5=de97c04211dbca21f781bea60941bd28",2-s2.0-85060629730
"Manganelli M., Weyermann C., Gassner A.-L.","57203804710;23978745200;24764836500;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062731246&doi=10.1016%2fj.forsciint.2019.02.050&partnerID=40&md5=a8e25482c42f307e44f4d7ccdfc19313",2-s2.0-85062731246
"Lucas N., Seyfang K.E., Plummer A., Cook M., Kirkbride K.P., Kobus H.","57169935900;56957040600;57204518307;57169595000;56337473100;7003432475;",2019,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061693462&doi=10.1016%2fj.forsciint.2019.01.030&partnerID=40&md5=85a87a19d6c935d1de5e29f1e0613f16",2-s2.0-85061693462
"Romolo F.S., Bailey M.J., de Jesus J., Manna L., Donghi M.","6508292376;26640197300;57204057208;57204535816;55776762800;",2019,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055965886&doi=10.1016%2fj.scijus.2018.10.009&partnerID=40&md5=b1d5f6b4181cdb7d578a2b22474d9671",2-s2.0-85055965886
"Lucena M.A.M., Arouca A.M., Talhavini M., Alves-Júnior S., Weber I.T.","7005609500;55171878200;6602405849;55880350800;7102280478;",2019,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056738396&doi=10.1016%2fj.microc.2018.09.013&partnerID=40&md5=e048b298e9bb5270e3c4862bef852c5e",2-s2.0-85056738396
"Merli D., Amadasi A., Mazzarelli D., Cappella A., Castoldi E., Ripa S., Cucca L., Cattaneo C., Profumo A.","8368483400;53876776000;54893139800;52563161800;56417808100;57203092496;6602995661;55157912300;7003364620;",2019,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050489526&doi=10.1111%2f1556-4029.13870&partnerID=40&md5=238722d717236fdbcbe7139b43c726ba",2-s2.0-85050489526
"Gallidabino M.D., Barron L.P., Weyermann C., Romolo F.S.","36135414600;12753795900;23978745200;6508292376;",2019,"Analyst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061287530&doi=10.1039%2fc8an01841c&partnerID=40&md5=360030322b6d88434550e93fdf97c559",2-s2.0-85061287530
"Nunziata F., Donghi M.","57203857232;55776762800;",2019,"Defence Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053189473&doi=10.1016%2fj.dt.2018.09.002&partnerID=40&md5=c0d18d6bacf1eb7d44898672e0f79c34",2-s2.0-85053189473
"Teixeira C.A., Poppi R.J.","57204349370;7004573622;",2019,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054304700&doi=10.1016%2fj.microc.2018.10.002&partnerID=40&md5=1641ecef069dd9983e2a8ffb46ffc623",2-s2.0-85054304700
"Bilen B., Ates Alkan F., Barutcu U.B., Sezen M., Unlu M.B., Aghayev K.","8534299800;57041358000;6505968753;25628705600;14326410000;33867467500;",2018,"Journal of Medical Case Reports","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059244185&doi=10.1186%2fs13256-018-1905-7&partnerID=40&md5=95888b73d7ef88d44c44701465dd10d7",2-s2.0-85059244185
"Seyfang K.E., Kobus H.J., Popelka-Filcoff R.S., Plummer A., Magee C.W., Jr., Redman K.E., Kirkbride K.P.","56957040600;7003432475;15521468200;57204518307;57200849481;56956687500;56337473100;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055914896&doi=10.1016%2fj.forsciint.2018.10.017&partnerID=40&md5=349470a275d65843cf01265c37fd020e",2-s2.0-85055914896
"Pandya A., Shukla R.K.","55199361900;35559561100;",2018,"Egyptian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053913527&doi=10.1186%2fs41935-018-0088-0&partnerID=40&md5=23b1386fe5c17231dfc6f5b68e4a3ec8",2-s2.0-85053913527
"Pereira De Oliveira L., Rocha D.P., Reis De Araujo W., Abarza Muñoz R.A., Longo Cesar Paixão T.R., Oliveira Salles M.","57204591960;57194055239;57204584786;56136382900;57204588106;57204588619;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056289207&doi=10.1039%2fc8ay01389f&partnerID=40&md5=a3ca6593418d41720a6ff8669024246d",2-s2.0-85056289207
"Maitre M., Kirkbride K.P., Horder M., Roux C., Beavis A.","57192155063;56337473100;57113201600;7202017940;7007045269;",2018,"Australian Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045664124&doi=10.1080%2f00450618.2018.1457718&partnerID=40&md5=0dbb5aa62fd7a3075c009dd1f1052350",2-s2.0-85045664124
"Doña-Fernández A., de Andres-Gimeno I., Santiago-Toribio P., Valtuille-Fernández E., Aller-Sanchez F., Heras-González A.","57204124213;57204128178;57204126547;57204120517;57204121312;57204122434;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054593662&doi=10.1016%2fj.forsciint.2018.09.021&partnerID=40&md5=fcb01b017e64882e18c16e8722b12305",2-s2.0-85054593662
"Albino de Carvalho M., Talhavini M., Pimentel M.F., Amigo J.M., Pasquini C., Junior S.A., Weber I.T.","57204157323;6602405849;7006799228;13408911100;35507950000;55153735000;7102280478;",2018,"Analytical Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054748435&doi=10.1039%2fc8ay01341a&partnerID=40&md5=3b479b2931da1c01263cb9718a84e71e",2-s2.0-85054748435
"Głomb P., Romaszewski M., Cholewa M., Domino K.","16039493100;42962230500;55596351400;36008228300;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050857913&doi=10.1016%2fj.forsciint.2018.06.040&partnerID=40&md5=1f31fc47c9b3cf0644f764253a203779",2-s2.0-85050857913
"Chávez Reyes L., Elgueta López C., Briceño Barrios A., Garrido Soto C., Ibáñez C., Jamett Díaz F.","57202831044;57202833297;57202835781;57202835472;12041149600;57202838006;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049502507&doi=10.1016%2fj.forsciint.2018.06.029&partnerID=40&md5=ca06b3dcdb19b3b4c2e1a2d344ba548e",2-s2.0-85049502507
"Israelsohn-Azulay O., Zidon Y., Tsach T.","25932268300;6507978407;6508141599;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045739084&doi=10.1016%2fj.forsciint.2018.02.027&partnerID=40&md5=ce7b3b174fbdd8dd300d21cc087ff16d",2-s2.0-85045739084
"Luten R., Neimke D., Barth M., Niewoehner L.","57201005519;14631074000;57189351968;8525342900;",2018,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042847802&doi=10.1016%2fj.forc.2018.02.005&partnerID=40&md5=e6a847307290ba471a86cea5cc64c5c4",2-s2.0-85042847802
"Palazzo E., Amadasi A., Boracchi M., Gentile G., Maciocco F., Marchesi M., Zoja R.","35727732300;53876776000;57132991800;23466974600;57194274087;41762151100;6506348083;",2018,"Science and Justice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039759000&doi=10.1016%2fj.scijus.2017.12.007&partnerID=40&md5=e6645593e20a0409dc637c3681aba21e",2-s2.0-85039759000
"Gandy L., Najjar K., Terry M., Bridge C.","57200244635;57200249208;57194180231;8280539200;",2018,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040466768&doi=10.1016%2fj.forc.2017.12.009&partnerID=40&md5=83bb871b9069183149b5de21e561317b",2-s2.0-85040466768
"Laflèche D.J.N., Brière S.J.J., Faragher N.F., Hearns N.G.R.","56518233000;57203523431;36157536400;56518102600;",2018,"Journal of the Canadian Society of Forensic Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052060205&doi=10.1080%2f00085030.2018.1463202&partnerID=40&md5=8406017994cd1a8665da0b7d2d8d700d",2-s2.0-85052060205
"Duarte A., Silva L.M., de Souza C.T., Stori E.M., Niekraszewicz L.A.B., Amaral L., Dias J.F.","57190884864;16302305400;53877000700;55515128100;56520183400;55952762600;7201934485;",2018,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029536171&doi=10.1016%2fj.forc.2017.09.001&partnerID=40&md5=4997730510f7ce8d24202cae3970d869",2-s2.0-85029536171
"Siepka D., Uzu G., Stefaniak E.A., Sobanska S.","57196487549;25648527200;7004029615;6603089761;",2018,"Microchemical Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033586191&doi=10.1016%2fj.microc.2017.10.005&partnerID=40&md5=da05bf7a837212249c80741ebd3e10de",2-s2.0-85033586191
"Kara İ.","56592181100;",2018,"Bulgarian Chemical Communications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055718544&partnerID=40&md5=7c7f6db967ab193df8177d0b1bbcb6f9",2-s2.0-85055718544
"Causin V., Guzzini G.","6602309019;6504103926;",2018,"Comprehensive Series in Photochemical and Photobiological Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051699763&doi=10.1039%2f9781788010344-00001&partnerID=40&md5=d61711404ff3d2ccac9b0fd2a2c075cb",2-s2.0-85051699763
"Zapata F., López-López M., Amigo J.M., García-Ruiz C.","56417459200;36614422500;13408911100;35271820400;",2018,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034773344&doi=10.1016%2fj.forsciint.2017.11.025&partnerID=40&md5=8a573c7e337795d7ce26363220115476",2-s2.0-85034773344
"Blakey L.S., Sharples G.P., Chana K., Birkett J.W.","57200181669;7003677879;35809803800;7004014784;",2018,"Journal of Forensic Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040036495&doi=10.1111%2f1556-4029.13555&partnerID=40&md5=f0697b59d8b30b4a357ed5c727f2ecac",2-s2.0-85040036495
"Kara İ.","56592181100;",2017,"Microscopy Research and Technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034023066&doi=10.1002%2fjemt.22942&partnerID=40&md5=c0b52954c70c937e73d7b7b279463a0c",2-s2.0-85034023066
"Arouca A.M., Lucena M.A.M., Rossiter R.J., Talhavini M., Weber I.T.","55171878200;7005609500;57197704853;6602405849;7102280478;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034049932&doi=10.1016%2fj.forsciint.2017.09.022&partnerID=40&md5=2d36bf7fdda35cb457cfec2bb0e1c8d6",2-s2.0-85034049932
"Lucena M.A.M., Ordoñez C., Weber I.T., Torre M., García-Ruiz C., López-López M.","7005609500;57195937657;7102280478;57195255426;35271820400;36614422500;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030236458&doi=10.1016%2fj.forsciint.2017.09.013&partnerID=40&md5=f17878a88133b329baa095e8536daf15",2-s2.0-85030236458
"Montoriol R., Guilbeau-Frugier C., Chantalat E., Roumiguié M., Delisle M.-B., Payré B., Telmon N., Savall F.","57194399704;15058952700;56481715100;36132123800;7101783002;6506777685;7005327959;55573987300;",2017,"International Journal of Legal Medicine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019844743&doi=10.1007%2fs00414-017-1608-4&partnerID=40&md5=1b3e63f768f6af0b23d7482c63f95cc8",2-s2.0-85019844743
"Hofstetter C., Maitre M., Beavis A., Roux C.P., Weyermann C., Gassner A.-L.","57194699623;57192155063;7007045269;7202017940;23978745200;24764836500;",2017,"Forensic Science International","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021701602&doi=10.1016%2fj.forsciint.2017.06.013&partnerID=40&md5=6228f33bb426e951f7a721a666177d41",2-s2.0-85021701602
"Romolo F.S., Stamouli A., Romeo M., Cook M., Orsenigo S., Donghi M.","6508292376;6602670587;57208587788;57169595000;57207987601;55776762800;",2017,"Forensic Chemistry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015376565&doi=10.1016%2fj.forc.2017.02.005&partnerID=40&md5=95e812680e189f780979485afdcc0487",2-s2.0-85015376565
